outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1018|LOC-0518|TXN-20000689|420549329668|BSK-36107E5B|1|26.24|2026-06-14T06:42:58Z
OUT-1018|LOC-0518|TXN-20000689|549651370983|BSK-36107E5B|2|34.12|2026-06-14T06:42:58Z
OUT-1018|LOC-0518|TXN-20000689|760366909675|BSK-36107E5B|3|3.84|2026-06-14T06:42:58Z
OUT-1012|LOC-0512|TXN-20000694|126464715431|BSK-2BC11D29|1|36.31|2026-06-14T06:49:17Z
OUT-1012|LOC-0512|TXN-20000694|186449251927|BSK-2BC11D29|1|45.91|2026-06-14T06:49:17Z
OUT-1005|LOC-0505|TXN-20000680|527722170434|BSK-A61BF785|1|3.14|2026-06-14T06:59:52Z
OUT-1028|LOC-0528|TXN-20000696|055269658271|BSK-172CEB7F|3|143.28|2026-06-14T07:01:59Z
OUT-1028|LOC-0528|TXN-20000696|268414593321|BSK-172CEB7F|1|24.42|2026-06-14T07:01:59Z
OUT-1028|LOC-0528|TXN-20000696|569816934065|BSK-172CEB7F|1|1.07|2026-06-14T07:01:59Z
OUT-1032|LOC-0532|TXN-20000674|462914865289|BSK-833CFFAB|1|5.57|2026-06-14T08:40:09Z
OUT-1032|LOC-0532|TXN-20000674|569816934065|BSK-833CFFAB|1|1.07|2026-06-14T08:40:09Z
OUT-1032|LOC-0532|TXN-20000674|587139718704|BSK-833CFFAB|1|23.21|2026-06-14T08:40:09Z
OUT-1014|LOC-0514|TXN-20000697|212779979955|BSK-BA15DAC8|1|43.34|2026-06-14T10:02:53Z
OUT-1014|LOC-0514|TXN-20000697|680443699575|BSK-BA15DAC8|2|45.28|2026-06-14T10:02:53Z
OUT-1014|LOC-0514|TXN-20000697|993308330163|BSK-BA15DAC8|2|34.34|2026-06-14T10:02:53Z
OUT-1035|LOC-0535|TXN-20000710|997376311659|BSK-07BEDB4C|1|21.75|2026-06-14T10:13:28Z
OUT-1037|LOC-0537|TXN-20000711|565452711114|BSK-A2BAFBBE|2|44.30|2026-06-14T10:23:32Z
OUT-1019|LOC-0519|TXN-20000707|786527858545|BSK-4B6B4BFC|1|30.88|2026-06-14T10:24:46Z
OUT-1016|LOC-0516|TXN-20000706|671657262846|BSK-404C89C7|3|93.51|2026-06-14T10:32:11Z
OUT-1016|LOC-0516|TXN-20000706|911718227828|BSK-404C89C7|1|13.98|2026-06-14T10:32:11Z
OUT-1004|LOC-0504|TXN-20000693|997376311659|BSK-8256FEA7|1|21.75|2026-06-14T10:58:02Z
OUT-1004|LOC-0504|TXN-20000693|999404389838|BSK-8256FEA7|2|75.26|2026-06-14T10:58:02Z
OUT-1009|LOC-0509|TXN-20000698|507925241919|BSK-B1C741DC|2|24.36|2026-06-14T11:00:22Z
OUT-1009|LOC-0509|TXN-20000698|959310341313|BSK-B1C741DC|1|19.62|2026-06-14T11:00:22Z
OUT-1026|LOC-0526|TXN-20000682|498084124116|BSK-26D3995E|1|37.37|2026-06-14T11:20:46Z
OUT-1034|LOC-0534|TXN-20000691|487347143452|BSK-013A7943|2|33.32|2026-06-14T11:49:46Z
OUT-1037|LOC-0537|TXN-20000670|982507146118|BSK-41CF509D|1|41.72|2026-06-14T12:14:15Z
OUT-1011|LOC-0511|TXN-20000699|466711684579|BSK-6B28C95B|1|47.55|2026-06-14T12:18:06Z
OUT-1011|LOC-0511|TXN-20000699|499091334123|BSK-6B28C95B|1|12.74|2026-06-14T12:18:06Z
OUT-1008|LOC-0508|TXN-20000695|278742967176|BSK-35878F40|1|18.04|2026-06-14T12:48:22Z
OUT-1008|LOC-0508|TXN-20000695|992299590013|BSK-35878F40|3|9.66|2026-06-14T12:48:22Z
OUT-1002|LOC-0502|TXN-20000675|566246287334|BSK-6C9B568F|1|15.73|2026-06-14T13:02:55Z
OUT-1002|LOC-0502|TXN-20000675|738320603853|BSK-6C9B568F|1|32.15|2026-06-14T13:02:55Z
OUT-1040|LOC-0540|TXN-20000708|517518304693|BSK-11E55363|1|30.53|2026-06-14T13:27:22Z
OUT-1040|LOC-0540|TXN-20000708|812067974039|BSK-11E55363|1|15.11|2026-06-14T13:27:22Z
OUT-1035|LOC-0535|TXN-20000713|692322602569|BSK-DF48D169|2|80.60|2026-06-14T13:36:58Z
OUT-1011|LOC-0511|TXN-20000702|261990623444|BSK-9578CE6B|1|42.68|2026-06-14T14:17:42Z
OUT-1011|LOC-0511|TXN-20000702|876767721904|BSK-9578CE6B|3|119.97|2026-06-14T14:17:42Z
OUT-1011|LOC-0511|TXN-20000702|925546659058|BSK-9578CE6B|1|4.22|2026-06-14T14:17:42Z
OUT-1011|LOC-0511|TXN-20000702|969155792492|BSK-9578CE6B|1|29.91|2026-06-14T14:17:42Z
OUT-1022|LOC-0522|TXN-20000704|115447962757|BSK-FE3F2165|1|22.90|2026-06-14T14:23:33Z
OUT-1022|LOC-0522|TXN-20000704|748016245656|BSK-FE3F2165|1|3.21|2026-06-14T14:23:33Z
OUT-1022|LOC-0522|TXN-20000704|971179808936|BSK-FE3F2165|1|36.20|2026-06-14T14:23:33Z
