outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1013|LOC-0513|TXN-40000299|527177449055|BSK-9B34C649|1|25.85|2026-06-11T06:23:33Z
OUT-1023|LOC-0523|TXN-40000320|115542622181|BSK-ACFA5A70|1|28.59|2026-06-11T06:25:03Z
OUT-1023|LOC-0523|TXN-40000320|459615865786|BSK-ACFA5A70|1|2.75|2026-06-11T06:25:03Z
OUT-1023|LOC-0523|TXN-40000320|870534949379|BSK-ACFA5A70|-1|-19.04|2026-06-11T06:25:03Z
OUT-1038|LOC-0538|TXN-40000296|296627828275|BSK-AE044525|1|15.14|2026-06-11T06:26:15Z
OUT-1028|LOC-0528|TXN-40000314|402681177581|BSK-4A9313BA|1|30.08|2026-06-11T06:56:43Z
OUT-1037|LOC-0537|TXN-40000303|016272046530|BSK-35D6D4BE|2|46.54|2026-06-11T08:32:19Z
OUT-1006|LOC-0506|TXN-40000297|749894134353|BSK-3EFEBC12|1|9.78|2026-06-11T09:36:43Z
OUT-1006|LOC-0506|TXN-40000297|870534949379|BSK-3EFEBC12|2|38.08|2026-06-11T09:36:43Z
OUT-1007|LOC-0507|TXN-40000295|799650752734|BSK-0F53E8C5|1|18.38|2026-06-11T10:28:35Z
OUT-1026|LOC-0526|TXN-40000321|527722170434|BSK-55E7CBB3|2|6.28|2026-06-11T10:36:33Z
OUT-1026|LOC-0526|TXN-40000321|662961943118|BSK-55E7CBB3|1|14.12|2026-06-11T10:36:33Z
OUT-1021|LOC-0521|TXN-40000298|100623120380|BSK-A2C11893|1|23.33|2026-06-11T11:10:43Z
OUT-1021|LOC-0521|TXN-40000298|161227530463|BSK-A2C11893|1|12.53|2026-06-11T11:10:43Z
OUT-1036|LOC-0536|TXN-40000324|251341252867|BSK-1BB85112|1|21.48|2026-06-11T11:18:41Z
OUT-1005|LOC-0505|TXN-40000308|471349361839|BSK-D4991725|1|32.72|2026-06-11T11:35:08Z
OUT-1040|LOC-0540|TXN-40000306|315851493681|BSK-2EDE3EDE|3|146.22|2026-06-11T11:45:04Z
OUT-1040|LOC-0540|TXN-40000306|798079359784|BSK-2EDE3EDE|1|8.38|2026-06-11T11:45:04Z
OUT-1040|LOC-0540|TXN-40000306|959629233095|BSK-2EDE3EDE|1|18.18|2026-06-11T11:45:04Z
OUT-1027|LOC-0527|TXN-40000302|569816934065|BSK-CD2BA7AF|2|2.14|2026-06-11T13:30:48Z
OUT-1011|LOC-0511|TXN-40000307|840449972786|BSK-6925C72B|1|24.72|2026-06-11T14:02:00Z
OUT-1011|LOC-0511|TXN-40000307|974014890257|BSK-6925C72B|1|1.76|2026-06-11T14:02:00Z
OUT-1031|LOC-0531|TXN-40000317|351585064315|BSK-66739343|1|47.49|2026-06-11T14:06:21Z
OUT-1004|LOC-0504|TXN-40000315|212779979955|BSK-224AD577|2|86.68|2026-06-11T14:14:33Z
OUT-1004|LOC-0504|TXN-40000315|940139904902|BSK-224AD577|1|38.38|2026-06-11T14:14:33Z
OUT-1026|LOC-0526|TXN-40000301|082400842718|BSK-9974C84E|1|43.75|2026-06-11T15:08:32Z
OUT-1026|LOC-0526|TXN-40000301|617711592122|BSK-9974C84E|1|14.47|2026-06-11T15:08:32Z
OUT-1026|LOC-0526|TXN-40000301|867908740649|BSK-9974C84E|3|123.00|2026-06-11T15:08:32Z
OUT-1021|LOC-0521|TXN-40000319|082400842718|BSK-AD071055|2|87.50|2026-06-11T15:09:49Z
OUT-1021|LOC-0521|TXN-40000319|868633752433|BSK-AD071055|1|46.92|2026-06-11T15:09:49Z
OUT-1021|LOC-0521|TXN-40000319|925546659058|BSK-AD071055|1|4.22|2026-06-11T15:09:49Z
OUT-1006|LOC-0506|TXN-40000309|622656766187|BSK-941EC447|1|7.51|2026-06-11T16:19:50Z
OUT-1071|LOC-0517|TXN-40000311|482814893250|BSK-E0357AF5|1|38.35|2026-06-11T16:52:23Z
OUT-1071|LOC-0517|TXN-40000311|581995604669|BSK-E0357AF5|1|39.17|2026-06-11T16:52:23Z
OUT-1071|LOC-0517|TXN-40000311|943969078447|BSK-E0357AF5|1|24.65|2026-06-11T16:52:23Z
OUT-1006|LOC-0506|TXN-40000310|984546156790|BSK-1C1F989F|2|25.82|2026-06-11T18:14:11Z
OUT-1040|LOC-0540|TXN-40000313|527722170434|BSK-8CD39B4E|1|3.14|2026-06-11T18:33:11Z
OUT-1040|LOC-0540|TXN-40000313|559407816184|BSK-8CD39B4E|3|46.08|2026-06-11T18:33:11Z
OUT-1040|LOC-0540|TXN-40000313|896230913070|BSK-8CD39B4E|1|16.36|2026-06-11T18:33:11Z
OUT-1023|LOC-0523|TXN-40000316|692322602569|BSK-ED2CCC5A|1|40.30|2026-06-11T18:48:02Z
OUT-1028|LOC-0528|TXN-40000325|870534949379|BSK-B72423D6|2|38.08|2026-06-11T18:53:51Z
OUT-1011|LOC-0511|TXN-40000300|212779979955|BSK-E88859DD|1|43.34|2026-06-11T19:41:45Z
OUT-1011|LOC-0511|TXN-40000300|545168087604|BSK-E88859DD|1|10.18|2026-06-11T19:41:45Z
OUT-1034|LOC-0534|TXN-40000318|109104300686|BSK-23FFFC04|1|15.03|2026-06-11T20:16:08Z
OUT-1034|LOC-0534|TXN-40000318|402654235119|BSK-23FFFC04|1|19.61|2026-06-11T20:16:08Z
OUT-1034|LOC-0534|TXN-40000318|839335290424|BSK-23FFFC04|1|49.38|2026-06-11T20:16:08Z
OUT-1034|LOC-0534|TXN-40000318|974014890257|BSK-23FFFC04|2|3.52|2026-06-11T20:16:08Z
OUT-1033|LOC-0533|TXN-40000304|392614293962|BSK-07C3F5BF|1|34.16|2026-06-11T20:37:59Z
OUT-1071|LOC-0517|TXN-40000322|549651370983|BSK-EACF6180|1|17.06|2026-06-11T21:10:53Z
OUT-1013|LOC-0513|TXN-40000312|268414593321|BSK-1C392667|1|24.42|2026-06-11T21:48:49Z
OUT-1013|LOC-0513|TXN-40000312|402654235119|BSK-1C392667|1|19.61|2026-06-11T21:48:49Z
OUT-1035|LOC-0535|TXN-40000305|161227530463|BSK-71F326A8|1|12.53|2026-06-11T21:57:43Z
OUT-1035|LOC-0535|TXN-40000323|528098851651|BSK-C37B2471|1|43.80|2026-06-11T22:31:53Z
OUT-1035|LOC-0535|TXN-40000323|795687833910|BSK-C37B2471|-2|-53.48|2026-06-11T22:31:53Z
TRAILER|54
