outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1027|LOC-0527|TXN-10001778|276483503059|BSK-3CFC7354|1|20.65|2026-06-18T06:14:07Z
OUT-1026|LOC-0526|TXN-10001750|049663193148|BSK-277BE5E2|1|42.65|2026-06-18T06:33:31Z
OUT-1026|LOC-0526|TXN-10001765|937452991245|BSK-92E075F2|1|6.29|2026-06-18T06:35:25Z
OUT-1026|LOC-0526|TXN-10001765|986143410367|BSK-92E075F2|1|32.30|2026-06-18T06:35:25Z
OUT-1014|LOC-0514|TXN-10001760|464743671369|BSK-292C05F0|1|29.01|2026-06-18T07:43:14Z
OUT-1028|LOC-0528|TXN-10001781|114678669121|BSK-423E5555|1|48.64|2026-06-18T07:43:29Z
OUT-1028|LOC-0528|TXN-10001781|143842498182|BSK-423E5555|1|32.40|2026-06-18T07:43:29Z
OUT-1013|LOC-0513|TXN-10001762|132677360269|BSK-C7929699|2|2.20|2026-06-18T08:13:25Z
OUT-1013|LOC-0513|TXN-10001762|276483503059|BSK-C7929699|1|20.65|2026-06-18T08:13:25Z
OUT-1013|LOC-0513|TXN-10001762|825867362265|BSK-C7929699|1|20.37|2026-06-18T08:13:25Z
OUT-1020|LOC-0520|TXN-10001745|259532787747|BSK-233E1589|1|25.36|2026-06-18T09:01:53Z
OUT-1020|LOC-0520|TXN-10001745|838065787594|BSK-233E1589|2|51.22|2026-06-18T09:01:53Z
OUT-1020|LOC-0520|TXN-10001745|868633752433|BSK-233E1589|1|46.92|2026-06-18T09:01:53Z
OUT-1020|LOC-0520|TXN-10001745|919058651853|BSK-233E1589|1|1.61|2026-06-18T09:01:53Z
OUT-1025|LOC-0525|TXN-10001794|460953962181|BSK-CBE91838|2|97.50|2026-06-18T09:15:21Z
OUT-1025|LOC-0525|TXN-10001794|812236231666|BSK-CBE91838|1|17.20|2026-06-18T09:15:21Z
OUT-1001|LOC-0501|TXN-10001739|222196937926|BSK-5616ECD5|1|12.37|2026-06-18T09:39:36Z
OUT-1001|LOC-0501|TXN-10001739|498254494810|BSK-5616ECD5|3|22.89|2026-06-18T09:39:36Z
OUT-1001|LOC-0501|TXN-10001739|624751079919|BSK-5616ECD5|1|4.58|2026-06-18T09:39:36Z
OUT-1001|LOC-0501|TXN-10001739|971179808936|BSK-5616ECD5|1|36.20|2026-06-18T09:39:36Z
