outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1026|LOC-0526|TXN-40000005|391065180173|BSK-98611260|2|5.10|2026-06-01T06:40:49Z
OUT-1026|LOC-0526|TXN-40000005|930870593251|BSK-98611260|1|36.12|2026-06-01T06:40:49Z
OUT-1012|LOC-0512|TXN-40000022|315098393010|BSK-80520405|1|35.67|2026-06-01T07:07:43Z
OUT-1012|LOC-0512|TXN-40000022|868633752433|BSK-80520405|3|140.76|2026-06-01T07:07:43Z
OUT-1029|LOC-0529|TXN-40000013|498084124116|BSK-C1FAD753|1|37.37|2026-06-01T07:33:43Z
OUT-1026|LOC-0526|TXN-40000023|014767976430|BSK-6491982B|1|37.98|2026-06-01T07:35:53Z
OUT-1026|LOC-0526|TXN-40000023|109104300686|BSK-6491982B|1|15.03|2026-06-01T07:35:53Z
OUT-1017|LOC-0517|TXN-40000006|014767976430|BSK-D13032DB|1|37.98|2026-06-01T08:11:39Z
OUT-1017|LOC-0517|TXN-40000006|391065180173|BSK-D13032DB|1|2.55|2026-06-01T08:11:39Z
OUT-1017|LOC-0517|TXN-40000006|752553419289|BSK-D13032DB|1|36.72|2026-06-01T08:11:39Z
OUT-1034|LOC-0534|TXN-40000027|772522872808|BSK-514E1353|1|26.66|2026-06-01T08:38:56Z
OUT-1034|LOC-0534|TXN-40000027|943969078447|BSK-514E1353|3|73.95|2026-06-01T08:38:56Z
OUT-1026|LOC-0526|TXN-40000009|477005411993|BSK-65339CF0|1|25.84|2026-06-01T09:34:11Z
OUT-1026|LOC-0526|TXN-40000009|832856914633|BSK-65339CF0|1|3.83|2026-06-01T09:34:11Z
OUT-1013|LOC-0513|TXN-40000001|143842498182|BSK-01AE7EB1|1|32.40|2026-06-01T10:02:21Z
OUT-1038|LOC-0538|TXN-40000028|549651370983|BSK-A3086E48|1|17.06|2026-06-01T10:59:03Z
OUT-1035|LOC-0535|TXN-40000025|812067974039|BSK-33CA9A6B|2|30.22|2026-06-01T11:37:30Z
OUT-1035|LOC-0535|TXN-40000025|832856914633|BSK-33CA9A6B|1|3.83|2026-06-01T11:37:30Z
OUT-1037|LOC-0537|TXN-40000026|507925241919|BSK-9099A283|3|36.54|2026-06-01T11:46:47Z
OUT-1004|LOC-0504|TXN-40000004|134074517130|BSK-BBF8DA91|1|11.27|2026-06-01T11:54:39Z
OUT-1004|LOC-0504|TXN-40000004|222196937926|BSK-BBF8DA91|2|24.74|2026-06-01T11:54:39Z
OUT-1019|LOC-0519|TXN-40000015|802380617447|BSK-73373C2F|1|17.03|2026-06-01T12:02:29Z
OUT-1015|LOC-0515|TXN-40000021|310278681444|BSK-04B40AC9|1|35.49|2026-06-01T12:24:22Z
OUT-1028|LOC-0528|TXN-40000030|296627828275|BSK-3B1D12CF|1|15.14|2026-06-01T12:32:24Z
OUT-1029|LOC-0529|TXN-40000031|868633752433|BSK-7800E27A|1|46.92|2026-06-01T12:48:27Z
OUT-1016|LOC-0516|TXN-40000019|016272046530|BSK-A63FCF12|1|23.27|2026-06-01T12:55:49Z
OUT-1016|LOC-0516|TXN-40000019|143842498182|BSK-A63FCF12|1|32.40|2026-06-01T12:55:49Z
OUT-1010|LOC-0510|TXN-40000032|139537672425|BSK-317979F9|3|39.21|2026-06-01T13:26:17Z
OUT-1010|LOC-0510|TXN-40000032|261375060680|BSK-317979F9|1|19.31|2026-06-01T13:26:17Z
