outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1023|LOC-0523|TXN-30000179|014767976430|BSK-70B81530|3|113.94|2026-06-04T06:45:49Z
OUT-1023|LOC-0523|TXN-30000179|204505331588|BSK-70B81530|-3|-132.93|2026-06-04T06:45:49Z
OUT-1021|LOC-0521|TXN-30000162|016400524275|BSK-CB0DE65C|1|28.02|2026-06-04T06:50:00Z
OUT-1021|LOC-0521|TXN-30000162|139537672425|BSK-CB0DE65C|1|13.07|2026-06-04T06:50:00Z
OUT-1021|LOC-0521|TXN-30000162|680443699575|BSK-CB0DE65C|3|67.92|2026-06-04T06:50:00Z
OUT-1021|LOC-0521|TXN-30000162|798079359784|BSK-CB0DE65C|1|8.38|2026-06-04T06:50:00Z
OUT-1013|LOC-0513|TXN-30000177|685054235730|BSK-8D2BB00B|2|24.18|2026-06-04T07:09:57Z
OUT-1034|LOC-0534|TXN-30000142|840449972786|BSK-9E12D7CF|1|24.72|2026-06-04T07:13:48Z
OUT-1071|LOC-0517|TXN-30000151|403761379185|BSK-705A501C|1|44.54|2026-06-04T07:17:24Z
OUT-1071|LOC-0517|TXN-30000151|947775204717|BSK-705A501C|1|41.27|2026-06-04T07:17:24Z
OUT-1032|LOC-0532|TXN-30000144|474074821753|BSK-BB8EC1CB|2|98.76|2026-06-04T07:55:09Z
OUT-1032|LOC-0532|TXN-30000144|622656766187|BSK-BB8EC1CB|1|7.51|2026-06-04T07:55:09Z
OUT-1032|LOC-0532|TXN-30000144|984546156790|BSK-BB8EC1CB|1|12.91|2026-06-04T07:55:09Z
OUT-1019|LOC-0519|TXN-30000163|071518203771|BSK-65D77163|1|26.67|2026-06-04T08:13:40Z
OUT-1019|LOC-0519|TXN-30000163|680443699575|BSK-65D77163|3|67.92|2026-06-04T08:13:40Z
OUT-1016|LOC-0516|TXN-30000159|974014890257|BSK-C403B430|1|1.76|2026-06-04T08:16:47Z
OUT-1025|LOC-0525|TXN-30000183|054156676527|BSK-4B47B715|3|75.90|2026-06-04T08:55:06Z
OUT-1037|LOC-0537|TXN-30000164|310278681444|BSK-E5CBBF13|3|106.47|2026-06-04T10:00:36Z
OUT-1018|LOC-0518|TXN-30000169|858842474516|BSK-62794A6E|1|23.94|2026-06-04T10:05:09Z
OUT-1020|LOC-0520|TXN-30000178|551256746803|BSK-DE7A69B4|1|23.28|2026-06-04T10:08:24Z
OUT-1020|LOC-0520|TXN-30000178|624751079919|BSK-DE7A69B4|1|4.58|2026-06-04T10:08:24Z
OUT-1035|LOC-0535|TXN-30000157|244935348749|BSK-D98EB024|1|45.35|2026-06-04T10:08:46Z
