outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1019|LOC-0519|TXN-30000655|499121655853|BSK-E05E9D2F|1|37.98|2026-06-15T06:07:46Z
OUT-1018|LOC-0518|TXN-30000651|395995342830|BSK-631947B6|1|21.25|2026-06-15T06:39:56Z
OUT-1018|LOC-0518|TXN-30000651|783777014363|BSK-631947B6|1|34.89|2026-06-15T06:39:56Z
OUT-1003|LOC-0503|TXN-30000681|173936385463|BSK-942AE6D0|1|23.84|2026-06-15T06:49:00Z
OUT-1003|LOC-0503|TXN-30000681|887287431525|BSK-942AE6D0|1|36.81|2026-06-15T06:49:00Z
OUT-1020|LOC-0520|TXN-30000673|800030756225|BSK-A0D74E74|1|46.62|2026-06-15T06:49:03Z
OUT-1007|LOC-0507|TXN-30000672|405153195205|BSK-983A0480|2|36.50|2026-06-15T06:58:38Z
OUT-1007|LOC-0507|TXN-30000672|929378427014|BSK-983A0480|2|7.48|2026-06-15T06:58:38Z
OUT-1040|LOC-0540|TXN-30000643|315851493681|BSK-41C02D97|1|48.74|2026-06-15T07:19:42Z
OUT-1040|LOC-0540|TXN-30000643|680442067887|BSK-41C02D97|1|13.23|2026-06-15T07:19:42Z
OUT-1003|LOC-0503|TXN-30000677|495788568550|BSK-786F1A12|1|35.43|2026-06-15T07:33:03Z
OUT-1003|LOC-0503|TXN-30000677|738320603853|BSK-786F1A12|3|96.45|2026-06-15T07:33:03Z
OUT-1002|LOC-0502|TXN-30000669|464887719064|BSK-D6A36A7B|1|36.98|2026-06-15T07:52:53Z
OUT-1011|LOC-0511|TXN-30000684|999404389838|BSK-E0AD133D|-1|-37.63|2026-06-15T08:21:13Z
OUT-1010|LOC-0510|TXN-30000652|115542622181|BSK-4E38B2D4|2|57.18|2026-06-15T09:09:27Z
OUT-1023|LOC-0523|TXN-30000641|261796405374|BSK-7FE8730E|1|22.78|2026-06-15T09:35:32Z
OUT-1023|LOC-0523|TXN-30000641|609320489962|BSK-7FE8730E|1|15.45|2026-06-15T09:35:32Z
OUT-1023|LOC-0523|TXN-30000641|617711592122|BSK-7FE8730E|2|28.94|2026-06-15T09:35:32Z
OUT-1004|LOC-0504|TXN-30000678|549651370983|BSK-EC250FE8|1|17.06|2026-06-15T09:58:34Z
OUT-1004|LOC-0504|TXN-30000678|947775204717|BSK-EC250FE8|1|41.27|2026-06-15T09:58:34Z
OUT-1005|LOC-0505|TXN-30000674|251341252867|BSK-53F11E43|2|42.96|2026-06-15T11:26:37Z
OUT-1005|LOC-0505|TXN-30000674|347687014624|BSK-53F11E43|1|21.53|2026-06-15T11:26:37Z
OUT-1005|LOC-0505|TXN-30000674|622292706530|BSK-53F11E43|1|48.50|2026-06-15T11:26:37Z
OUT-1005|LOC-0505|TXN-30000674|982507146118|BSK-53F11E43|1|41.72|2026-06-15T11:26:37Z
OUT-1024|LOC-0524|TXN-30000646|104332181960|BSK-39546207|1|2.55|2026-06-15T12:05:09Z
OUT-1004|LOC-0504|TXN-30000662|681645352183|BSK-BE9CE5A4|2|64.04|2026-06-15T12:26:12Z
