outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1037|LOC-0537|TXN-40000182|241038657198|BSK-8A930D39|2|11.34|2026-06-06T07:27:00Z
OUT-1037|LOC-0537|TXN-40000182|655743132916|BSK-8A930D39|1|8.61|2026-06-06T07:27:00Z
OUT-1037|LOC-0537|TXN-40000182|930870593251|BSK-8A930D39|1|36.12|2026-06-06T07:27:00Z
OUT-1035|LOC-0535|TXN-40000183|384251354274|BSK-EB38FCDF|-3|-125.52|2026-06-06T07:41:32Z
OUT-1035|LOC-0535|TXN-40000183|758181412470|BSK-EB38FCDF|1|45.35|2026-06-06T07:41:32Z
OUT-1024|LOC-0524|TXN-40000180|546688937349|BSK-9A58131A|3|67.05|2026-06-06T07:49:21Z
OUT-1031|LOC-0531|TXN-40000176|031051834733|BSK-B9D4D2D3|1|27.41|2026-06-06T08:10:48Z
OUT-1031|LOC-0531|TXN-40000176|992299590013|BSK-B9D4D2D3|1|3.22|2026-06-06T08:10:48Z
OUT-1036|LOC-0536|TXN-40000181|387214895135|BSK-517CE082|2|67.92|2026-06-06T09:19:28Z
OUT-1036|LOC-0536|TXN-40000181|895392644228|BSK-517CE082|1|36.70|2026-06-06T09:19:28Z
OUT-1001|LOC-0501|TXN-40000160|265479356465|BSK-43EF0542|-1|-18.88|2026-06-06T10:10:22Z
OUT-1002|LOC-0502|TXN-40000179|760366909675|BSK-05D1C7AD|2|2.56|2026-06-06T11:11:27Z
OUT-1003|LOC-0503|TXN-40000177|471349361839|BSK-1B48732F|2|65.44|2026-06-06T11:27:54Z
OUT-1003|LOC-0503|TXN-40000177|685054235730|BSK-1B48732F|1|12.09|2026-06-06T11:27:54Z
OUT-1001|LOC-0501|TXN-40000175|065627298063|BSK-D667A724|1|29.99|2026-06-06T11:44:14Z
OUT-1001|LOC-0501|TXN-40000175|499091334123|BSK-D667A724|1|12.74|2026-06-06T11:44:14Z
OUT-1001|LOC-0501|TXN-40000175|870831727885|BSK-D667A724|1|30.17|2026-06-06T11:44:14Z
OUT-1010|LOC-0510|TXN-40000159|229612018368|BSK-9267E278|1|21.56|2026-06-06T11:44:15Z
OUT-1010|LOC-0510|TXN-40000159|265479356465|BSK-9267E278|1|18.88|2026-06-06T11:44:15Z
OUT-1010|LOC-0510|TXN-40000159|947383473598|BSK-9267E278|2|98.46|2026-06-06T11:44:15Z
OUT-1015|LOC-0515|TXN-40000169|012269166977|BSK-178F48EB|3|80.76|2026-06-06T13:03:40Z
OUT-1015|LOC-0515|TXN-40000169|071518203771|BSK-178F48EB|3|80.01|2026-06-06T13:03:40Z
OUT-1015|LOC-0515|TXN-40000169|241038657198|BSK-178F48EB|2|11.34|2026-06-06T13:03:40Z
OUT-1037|LOC-0537|TXN-40000163|168733950044|BSK-3C1E0AC4|1|25.24|2026-06-06T13:04:55Z
