outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1039|LOC-0539|TXN-40000566|191485807830|BSK-13C1AE4B|1|49.49|2026-06-19T06:09:11Z
OUT-1039|LOC-0539|TXN-40000566|528098851651|BSK-13C1AE4B|1|43.80|2026-06-19T06:09:11Z
OUT-1009|LOC-0509|TXN-40000557|746886239249|BSK-CB002182|1|3.55|2026-06-19T07:06:50Z
OUT-1009|LOC-0509|TXN-40000557|929378427014|BSK-CB002182|1|3.74|2026-06-19T07:06:50Z
OUT-1010|LOC-0510|TXN-40000547|835615951481|BSK-15C6F81C|1|16.14|2026-06-19T07:53:14Z
OUT-1034|LOC-0534|TXN-40000551|276483503059|BSK-95B344DD|3|61.95|2026-06-19T07:54:29Z
OUT-1027|LOC-0527|TXN-40000537|895392644228|BSK-F5C44E8C|1|36.70|2026-06-19T08:08:36Z
OUT-1005|LOC-0505|TXN-40000565|016400524275|BSK-B9F52C1C|1|28.02|2026-06-19T09:27:52Z
OUT-1038|LOC-0538|TXN-40000562|799371240657|BSK-CE8E69E4|1|42.23|2026-06-19T09:56:19Z
OUT-1038|LOC-0538|TXN-40000562|884969653282|BSK-CE8E69E4|2|50.34|2026-06-19T09:56:19Z
OUT-1018|LOC-0518|TXN-40000546|016272046530|BSK-5925FB80|3|69.81|2026-06-19T10:03:03Z
OUT-1018|LOC-0518|TXN-40000546|341016668700|BSK-5925FB80|1|32.19|2026-06-19T10:03:03Z
OUT-1001|LOC-0501|TXN-40000542|121267888610|BSK-26ABF251|1|2.28|2026-06-19T10:35:56Z
OUT-1002|LOC-0502|TXN-40000548|980500978828|BSK-1B5E1BE3|1|3.78|2026-06-19T11:58:27Z
OUT-1021|LOC-0521|TXN-40000539|217659180339|BSK-36D520F0|1|45.15|2026-06-19T12:15:46Z
OUT-1021|LOC-0521|TXN-40000539|392614293962|BSK-36D520F0|1|34.16|2026-06-19T12:15:46Z
OUT-1021|LOC-0521|TXN-40000539|749894134353|BSK-36D520F0|1|9.78|2026-06-19T12:15:46Z
OUT-1018|LOC-0518|TXN-40000561|115447962757|BSK-381C4C97|1|22.90|2026-06-19T12:45:20Z
OUT-1027|LOC-0527|TXN-40000563|622683885165|BSK-E3E1F96B|1|43.22|2026-06-19T13:18:38Z
OUT-1003|LOC-0503|TXN-40000564|098358416871|BSK-FCA68D96|1|38.45|2026-06-19T13:50:29Z
OUT-1003|LOC-0503|TXN-40000564|937452991245|BSK-FCA68D96|1|6.29|2026-06-19T13:50:29Z
OUT-1006|LOC-0506|TXN-40000568|065627298063|BSK-8471B0C6|1|29.99|2026-06-19T14:40:48Z
OUT-1022|LOC-0522|TXN-40000545|229612018368|BSK-AF126682|1|21.56|2026-06-19T14:59:59Z
OUT-1022|LOC-0522|TXN-40000545|408926870569|BSK-AF126682|1|39.49|2026-06-19T14:59:59Z
OUT-1035|LOC-0535|TXN-40000552|134316117241|BSK-8FD5DB9D|1|45.26|2026-06-19T15:27:04Z
OUT-1032|LOC-0532|TXN-40000550|680112805986|BSK-7BEDB4BA|1|8.25|2026-06-19T15:32:02Z
OUT-1032|LOC-0532|TXN-40000550|969155792492|BSK-7BEDB4BA|3|89.73|2026-06-19T15:32:02Z
OUT-1023|LOC-0523|TXN-40000549|050455623866|BSK-F96EBCC7|1|28.72|2026-06-19T15:33:44Z
