outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1007|LOC-0507|TXN-10002031|937966033417|BSK-473F1029|1|29.28|2026-06-21T06:02:08Z
OUT-1014|LOC-0514|TXN-10002112|738320603853|BSK-AEF86C02|2|64.30|2026-06-21T06:12:14Z
OUT-1040|LOC-0540|TXN-10002020|261796405374|BSK-97251487|2|45.56|2026-06-21T06:17:25Z
OUT-1037|LOC-0537|TXN-10002106|050641383673|BSK-A16DFAE6|2|96.18|2026-06-21T06:28:43Z
OUT-1037|LOC-0537|TXN-10002106|605766270287|BSK-A16DFAE6|1|48.29|2026-06-21T06:28:43Z
OUT-1018|LOC-0518|TXN-10002078|347687014624|BSK-A999E3E4|1|21.53|2026-06-21T06:34:56Z
OUT-1071|LOC-0517|TXN-10002101|713900532938|BSK-B5B334DD|1|4.35|2026-06-21T06:45:00Z
OUT-1014|LOC-0514|TXN-10002109|016400524275|BSK-2B692471|2|56.04|2026-06-21T06:52:08Z
OUT-1014|LOC-0514|TXN-10002109|844198665241|BSK-2B692471|1|3.05|2026-06-21T06:52:08Z
OUT-1018|LOC-0518|TXN-10002084|104332181960|BSK-65538A5B|1|2.55|2026-06-21T07:00:11Z
OUT-1018|LOC-0518|TXN-10002084|115447962757|BSK-65538A5B|2|45.80|2026-06-21T07:00:11Z
OUT-1018|LOC-0518|TXN-10002084|545168087604|BSK-65538A5B|1|10.18|2026-06-21T07:00:11Z
OUT-1005|LOC-0505|TXN-10002062|931746120045|BSK-CC7BF843|1|49.79|2026-06-21T07:02:30Z
OUT-1002|LOC-0502|TXN-10002033|420549329668|BSK-01BB32EC|1|26.24|2026-06-21T07:04:08Z
OUT-1036|LOC-0536|TXN-10002076|439533942103|BSK-F93C10BE|2|32.26|2026-06-21T07:15:51Z
OUT-1025|LOC-0525|TXN-10002080|060715969665|BSK-635EEB7F|3|45.54|2026-06-21T07:29:57Z
