outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1071|LOC-0517|TXN-40000196|420549329668|BSK-29709912|1|26.24|2026-06-07T06:14:20Z
OUT-1071|LOC-0517|TXN-40000196|657569245931|BSK-29709912|2|48.92|2026-06-07T06:14:20Z
OUT-1037|LOC-0537|TXN-40000205|622292706530|BSK-1FD3A8D0|1|48.50|2026-06-07T06:40:47Z
OUT-1024|LOC-0524|TXN-40000189|870831727885|BSK-2A9608BD|1|30.17|2026-06-07T07:07:11Z
OUT-1037|LOC-0537|TXN-40000212|421024994715|BSK-D2925F7C|1|23.96|2026-06-07T09:00:22Z
OUT-1037|LOC-0537|TXN-40000212|565452711114|BSK-D2925F7C|1|22.15|2026-06-07T09:00:22Z
OUT-1037|LOC-0537|TXN-40000212|911718227828|BSK-D2925F7C|2|27.96|2026-06-07T09:00:22Z
OUT-1008|LOC-0508|TXN-40000207|001701277067|BSK-C8D2382A|2|21.80|2026-06-07T10:39:05Z
OUT-1008|LOC-0508|TXN-40000207|624731781085|BSK-C8D2382A|2|83.92|2026-06-07T10:39:05Z
OUT-1015|LOC-0515|TXN-40000193|222196937926|BSK-FF7F84EC|3|37.11|2026-06-07T11:11:20Z
OUT-1009|LOC-0509|TXN-40000210|191485807830|BSK-260027AA|1|49.49|2026-06-07T11:13:06Z
OUT-1009|LOC-0509|TXN-40000210|257905072360|BSK-260027AA|2|96.44|2026-06-07T11:13:06Z
OUT-1009|LOC-0509|TXN-40000210|746886239249|BSK-260027AA|1|3.55|2026-06-07T11:13:06Z
OUT-1009|LOC-0509|TXN-40000210|932133480391|BSK-260027AA|1|42.47|2026-06-07T11:13:06Z
OUT-1015|LOC-0515|TXN-40000186|323705895789|BSK-EF6739D2|2|14.70|2026-06-07T11:56:46Z
OUT-1015|LOC-0515|TXN-40000186|868633752433|BSK-EF6739D2|2|93.84|2026-06-07T11:56:46Z
OUT-1007|LOC-0507|TXN-40000202|832856914633|BSK-D2BCC804|2|7.66|2026-06-07T12:25:49Z
OUT-1007|LOC-0507|TXN-40000202|883552312438|BSK-D2BCC804|1|9.49|2026-06-07T12:25:49Z
OUT-1011|LOC-0511|TXN-40000203|177852892265|BSK-FAD5AB17|3|76.89|2026-06-07T13:33:04Z
OUT-1028|LOC-0528|TXN-40000197|115542622181|BSK-57BC6E8A|1|28.59|2026-06-07T14:26:13Z
OUT-1015|LOC-0515|TXN-40000199|498254494810|BSK-49A85D9E|1|7.63|2026-06-07T15:39:39Z
OUT-1015|LOC-0515|TXN-40000199|517518304693|BSK-49A85D9E|1|30.53|2026-06-07T15:39:39Z
OUT-1015|LOC-0515|TXN-40000199|755719285650|BSK-49A85D9E|1|32.82|2026-06-07T15:39:39Z
OUT-1015|LOC-0515|TXN-40000199|839335290424|BSK-49A85D9E|1|49.38|2026-06-07T15:39:39Z
OUT-1028|LOC-0528|TXN-40000200|315098393010|BSK-6D085507|1|35.67|2026-06-07T16:51:09Z
OUT-1006|LOC-0506|TXN-40000188|900343244515|BSK-6C265326|1|1.37|2026-06-07T17:10:55Z
OUT-1030|LOC-0530|TXN-40000184|565452711114|BSK-CF7A9BD5|1|22.15|2026-06-07T17:55:36Z
OUT-1034|LOC-0534|TXN-40000213|685054235730|BSK-0E0F6619|3|36.27|2026-06-07T18:01:43Z
OUT-1034|LOC-0534|TXN-40000213|963834657874|BSK-0E0F6619|1|6.92|2026-06-07T18:01:43Z
OUT-1009|LOC-0509|TXN-40000201|139837354038|BSK-55717909|1|46.91|2026-06-07T18:12:57Z
