outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1035|LOC-0535|TXN-20000915|959629233095|BSK-B46ED31D|2|36.36|2026-06-18T07:41:34Z
OUT-1019|LOC-0519|TXN-20000907|712100323650|BSK-CB80671C|-1|-34.62|2026-06-18T07:53:05Z
OUT-1019|LOC-0519|TXN-20000902|384251354274|BSK-7774B331|1|41.84|2026-06-18T07:54:26Z
OUT-1030|LOC-0530|TXN-20000880|240049915471|BSK-FC176EFB|1|49.46|2026-06-18T08:36:56Z
OUT-1030|LOC-0530|TXN-20000880|992299590013|BSK-FC176EFB|1|3.22|2026-06-18T08:36:56Z
OUT-1007|LOC-0507|TXN-20000870|931746120045|BSK-EA33F408|1|49.79|2026-06-18T08:44:33Z
OUT-1024|LOC-0524|TXN-20000894|812191361934|BSK-6AC425A3|2|58.72|2026-06-18T09:01:35Z
OUT-1021|LOC-0521|TXN-20000898|911718227828|BSK-BCC4C2A6|1|13.98|2026-06-18T09:28:42Z
OUT-1071|LOC-0517|TXN-20000872|420549329668|BSK-B6BB123C|1|26.24|2026-06-18T09:32:39Z
OUT-1021|LOC-0521|TXN-20000908|710932480862|BSK-6FB50DF6|2|11.12|2026-06-18T09:50:08Z
OUT-1021|LOC-0521|TXN-20000908|993308330163|BSK-6FB50DF6|1|17.17|2026-06-18T09:50:08Z
OUT-1026|LOC-0526|TXN-20000879|156149784032|BSK-DA6D8271|1|20.36|2026-06-18T10:03:06Z
OUT-1026|LOC-0526|TXN-20000879|546688937349|BSK-DA6D8271|2|44.70|2026-06-18T10:03:06Z
OUT-1026|LOC-0526|TXN-20000879|997376311659|BSK-DA6D8271|1|21.75|2026-06-18T10:03:06Z
OUT-1023|LOC-0523|TXN-20000903|569816934065|BSK-7874047F|1|1.07|2026-06-18T10:12:51Z
OUT-1023|LOC-0523|TXN-20000903|825537147857|BSK-7874047F|-2|-60.48|2026-06-18T10:12:51Z
OUT-1011|LOC-0511|TXN-20000912|758181412470|BSK-112A932D|1|45.35|2026-06-18T10:26:37Z
OUT-1034|LOC-0534|TXN-20000876|100330923274|BSK-0435D25F|1|33.79|2026-06-18T11:20:35Z
OUT-1012|LOC-0512|TXN-20000909|477005411993|BSK-A009D2B0|2|51.68|2026-06-18T11:34:22Z
OUT-1023|LOC-0523|TXN-20000887|186449251927|BSK-865B611B|-2|-91.82|2026-06-18T12:18:31Z
OUT-1029|LOC-0529|TXN-20000904|436110371295|BSK-334E0614|1|12.07|2026-06-18T12:29:26Z
OUT-1004|LOC-0504|TXN-20000882|100623120380|BSK-6D4F2F52|1|23.33|2026-06-18T12:57:57Z
OUT-1004|LOC-0504|TXN-20000882|980500978828|BSK-6D4F2F52|1|3.78|2026-06-18T12:57:57Z
OUT-1006|LOC-0506|TXN-20000906|016400524275|BSK-71469676|2|56.04|2026-06-18T13:10:05Z
OUT-1034|LOC-0534|TXN-20000889|925546659058|BSK-07CA5902|1|4.22|2026-06-18T13:53:44Z
OUT-1001|LOC-0501|TXN-20000871|241038657198|BSK-9CC47DD8|1|5.67|2026-06-18T14:07:59Z
OUT-1001|LOC-0501|TXN-20000871|867908740649|BSK-9CC47DD8|2|82.00|2026-06-18T14:07:59Z
OUT-1017|LOC-0517|TXN-20000905|115447962757|BSK-87AB47A5|1|22.90|2026-06-18T14:51:40Z
OUT-1017|LOC-0517|TXN-20000905|257905072360|BSK-87AB47A5|2|96.44|2026-06-18T14:51:40Z
OUT-1020|LOC-0520|TXN-20000901|499121655853|BSK-ABCB482F|1|37.98|2026-06-18T15:01:18Z
OUT-1020|LOC-0520|TXN-20000901|969029593910|BSK-ABCB482F|1|46.89|2026-06-18T15:01:18Z
OUT-1036|LOC-0536|TXN-20000877|060715969665|BSK-F7AAA07E|1|15.18|2026-06-18T15:21:35Z
OUT-1036|LOC-0536|TXN-20000877|617711592122|BSK-F7AAA07E|1|14.47|2026-06-18T15:21:35Z
OUT-1003|LOC-0503|TXN-20000868|802380617447|BSK-47386D66|2|34.06|2026-06-18T15:48:54Z
OUT-1003|LOC-0503|TXN-20000868|992299590013|BSK-47386D66|2|6.44|2026-06-18T15:48:54Z
OUT-1017|LOC-0517|TXN-20000885|937966033417|BSK-061EAD52|2|58.56|2026-06-18T15:56:02Z
OUT-1017|LOC-0517|TXN-20000885|943969078447|BSK-061EAD52|2|49.30|2026-06-18T15:56:02Z
