outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1007|LOC-0507|TXN-10001067|671902294134|BSK-B8BD0A51|2|13.58|2026-06-11T06:04:02Z
OUT-1007|LOC-0507|TXN-10001067|943969078447|BSK-B8BD0A51|1|24.65|2026-06-11T06:04:02Z
OUT-1028|LOC-0528|TXN-10001088|060715969665|BSK-5AB445AC|1|15.18|2026-06-11T06:14:29Z
OUT-1028|LOC-0528|TXN-10001088|564641708058|BSK-5AB445AC|1|11.98|2026-06-11T06:14:29Z
OUT-1028|LOC-0528|TXN-10001088|839826224440|BSK-5AB445AC|2|50.30|2026-06-11T06:14:29Z
OUT-1020|LOC-0520|TXN-10001062|229612018368|BSK-FCE43448|2|43.12|2026-06-11T06:15:28Z
OUT-1020|LOC-0520|TXN-10001062|745458929755|BSK-FCE43448|1|44.80|2026-06-11T06:15:28Z
OUT-1038|LOC-0538|TXN-10001105|622656766187|BSK-F82066F8|1|7.51|2026-06-11T06:32:17Z
OUT-1038|LOC-0538|TXN-10001105|969029593910|BSK-F82066F8|1|46.89|2026-06-11T06:32:17Z
OUT-1036|LOC-0536|TXN-10001069|019380262069|BSK-F8984EFA|1|39.60|2026-06-11T06:34:00Z
OUT-1036|LOC-0536|TXN-10001069|261990623444|BSK-F8984EFA|1|42.68|2026-06-11T06:34:00Z
OUT-1031|LOC-0531|TXN-10001063|599965047736|BSK-A0C07FE1|1|18.42|2026-06-11T06:49:19Z
OUT-1002|LOC-0502|TXN-10001054|527177449055|BSK-DE04F248|1|25.85|2026-06-11T07:09:23Z
OUT-1004|LOC-0504|TXN-10001091|340438427971|BSK-F8CBB96E|3|83.79|2026-06-11T07:09:47Z
OUT-1016|LOC-0516|TXN-10001111|391065180173|BSK-20D461BA|1|2.55|2026-06-11T07:12:37Z
OUT-1016|LOC-0516|TXN-10001111|993308330163|BSK-20D461BA|2|34.34|2026-06-11T07:12:37Z
OUT-1016|LOC-0516|TXN-10001044|186449251927|BSK-0CAA73C9|3|137.73|2026-06-11T07:24:08Z
OUT-1016|LOC-0516|TXN-10001044|454990453016|BSK-0CAA73C9|1|23.79|2026-06-11T07:24:08Z
OUT-1016|LOC-0516|TXN-10001044|839335290424|BSK-0CAA73C9|1|49.38|2026-06-11T07:24:08Z
OUT-1016|LOC-0516|TXN-10001044|929378427014|BSK-0CAA73C9|3|11.22|2026-06-11T07:24:08Z
OUT-1016|LOC-0516|TXN-10001066|219656523416|BSK-9C12D6F0|3|39.45|2026-06-11T08:04:10Z
OUT-1016|LOC-0516|TXN-10001066|330365414588|BSK-9C12D6F0|2|41.14|2026-06-11T08:04:10Z
OUT-1018|LOC-0518|TXN-10001106|100623120380|BSK-608A626F|1|23.33|2026-06-11T08:14:28Z
