outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1010|LOC-0510|TXN-30000246|499091334123|BSK-64F75C10|1|12.74|2026-06-06T06:48:04Z
OUT-1001|LOC-0501|TXN-30000248|624731781085|BSK-35EAEDE0|1|41.96|2026-06-06T07:12:20Z
OUT-1002|LOC-0502|TXN-30000234|161227530463|BSK-CE09E92A|1|12.53|2026-06-06T07:20:11Z
OUT-1002|LOC-0502|TXN-30000234|970213556901|BSK-CE09E92A|1|30.64|2026-06-06T07:20:11Z
OUT-1010|LOC-0510|TXN-30000226|464743671369|BSK-11186C1A|1|29.01|2026-06-06T07:40:47Z
OUT-1010|LOC-0510|TXN-30000226|652239559059|BSK-11186C1A|1|47.42|2026-06-06T07:40:47Z
OUT-1011|LOC-0511|TXN-30000238|564641708058|BSK-0D250730|1|11.98|2026-06-06T08:38:57Z
OUT-1011|LOC-0511|TXN-30000238|596401658204|BSK-0D250730|1|7.99|2026-06-06T08:38:57Z
OUT-1011|LOC-0511|TXN-30000238|795687833910|BSK-0D250730|1|26.74|2026-06-06T08:38:57Z
OUT-1040|LOC-0540|TXN-30000270|421024994715|BSK-E0222432|1|23.96|2026-06-06T08:41:50Z
OUT-1017|LOC-0517|TXN-30000255|315098393010|BSK-0E913294|1|35.67|2026-06-06T08:48:15Z
OUT-1037|LOC-0537|TXN-30000240|564641708058|BSK-4F728EFC|1|11.98|2026-06-06T09:01:15Z
OUT-1033|LOC-0533|TXN-30000227|330365414588|BSK-046606F6|2|41.14|2026-06-06T09:33:24Z
OUT-1033|LOC-0533|TXN-30000227|680443699575|BSK-046606F6|2|45.28|2026-06-06T09:33:24Z
OUT-1013|LOC-0513|TXN-30000235|528098851651|BSK-061CBA48|2|87.60|2026-06-06T09:37:02Z
OUT-1013|LOC-0513|TXN-30000235|662961943118|BSK-061CBA48|1|14.12|2026-06-06T09:37:02Z
OUT-1002|LOC-0502|TXN-30000224|840449972786|BSK-5D549496|1|24.72|2026-06-06T10:09:40Z
OUT-1005|LOC-0505|TXN-30000231|647468723432|BSK-B5D044FB|1|48.46|2026-06-06T10:31:07Z
OUT-1034|LOC-0534|TXN-30000267|590175186369|BSK-D753BA99|1|41.41|2026-06-06T10:35:26Z
OUT-1017|LOC-0517|TXN-30000245|351585064315|BSK-B6DA79BB|1|47.49|2026-06-06T10:51:45Z
OUT-1029|LOC-0529|TXN-30000268|259532787747|BSK-C8A22FE0|1|25.36|2026-06-06T11:53:26Z
OUT-1032|LOC-0532|TXN-30000229|219656523416|BSK-3EE2B11C|1|13.15|2026-06-06T11:55:30Z
OUT-1032|LOC-0532|TXN-30000229|615305152202|BSK-3EE2B11C|1|15.05|2026-06-06T11:55:30Z
OUT-1032|LOC-0532|TXN-30000229|801845146270|BSK-3EE2B11C|1|1.15|2026-06-06T11:55:30Z
