outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1025|LOC-0525|TXN-30000108|251341252867|BSK-BD3C83C3|3|64.44|2026-06-03T07:28:52Z
OUT-1004|LOC-0504|TXN-30000115|549651370983|BSK-4A7D6FA1|1|17.06|2026-06-03T07:37:21Z
OUT-1029|LOC-0529|TXN-30000113|098358416871|BSK-A23036D2|3|115.35|2026-06-03T07:38:47Z
OUT-1029|LOC-0529|TXN-30000113|229612018368|BSK-A23036D2|1|21.56|2026-06-03T07:38:47Z
OUT-1022|LOC-0522|TXN-30000124|691545226750|BSK-DB335860|2|19.06|2026-06-03T07:46:17Z
OUT-1008|LOC-0508|TXN-30000098|183673657662|BSK-7C89617D|1|36.74|2026-06-03T08:00:24Z
OUT-1035|LOC-0535|TXN-30000100|870831727885|BSK-1BF43B9F|1|30.17|2026-06-03T09:01:27Z
OUT-1035|LOC-0535|TXN-30000111|454948083135|BSK-FCBA6C80|1|36.27|2026-06-03T09:03:33Z
OUT-1035|LOC-0535|TXN-30000111|870534949379|BSK-FCBA6C80|1|19.04|2026-06-03T09:03:33Z
OUT-1035|LOC-0535|TXN-30000111|876767721904|BSK-FCBA6C80|2|79.98|2026-06-03T09:03:33Z
OUT-1033|LOC-0533|TXN-30000099|609320489962|BSK-2EC75A83|1|15.45|2026-06-03T09:29:35Z
OUT-1024|LOC-0524|TXN-30000117|959310341313|BSK-A9EB0BF9|1|19.62|2026-06-03T10:02:38Z
OUT-1002|LOC-0502|TXN-30000101|564641708058|BSK-579744BA|1|11.98|2026-06-03T10:16:26Z
OUT-1033|LOC-0533|TXN-30000118|551256746803|BSK-250B1C5A|1|23.28|2026-06-03T11:24:12Z
OUT-1033|LOC-0533|TXN-30000118|745458929755|BSK-250B1C5A|1|44.80|2026-06-03T11:24:12Z
OUT-1033|LOC-0533|TXN-30000118|979688680586|BSK-250B1C5A|1|30.09|2026-06-03T11:24:12Z
OUT-1006|LOC-0506|TXN-30000116|104332181960|BSK-5E24038E|1|2.55|2026-06-03T11:42:17Z
OUT-1006|LOC-0506|TXN-30000116|177852892265|BSK-5E24038E|2|51.26|2026-06-03T11:42:17Z
OUT-1006|LOC-0506|TXN-30000116|204505331588|BSK-5E24038E|3|132.93|2026-06-03T11:42:17Z
OUT-1006|LOC-0506|TXN-30000116|930870593251|BSK-5E24038E|1|36.12|2026-06-03T11:42:17Z
OUT-1036|LOC-0536|TXN-30000104|019380262069|BSK-AE8E6075|1|39.60|2026-06-03T11:44:18Z
OUT-1036|LOC-0536|TXN-30000104|270866882632|BSK-AE8E6075|2|26.96|2026-06-03T11:44:18Z
OUT-1036|LOC-0536|TXN-30000104|587139718704|BSK-AE8E6075|1|23.21|2026-06-03T11:44:18Z
OUT-1071|LOC-0517|TXN-30000123|030673830284|BSK-566082E1|1|49.67|2026-06-03T12:20:26Z
OUT-1071|LOC-0517|TXN-30000123|569816934065|BSK-566082E1|1|1.07|2026-06-03T12:20:26Z
OUT-1037|LOC-0537|TXN-30000136|927532697310|BSK-85CD74BF|1|44.92|2026-06-03T12:24:36Z
OUT-1037|LOC-0537|TXN-30000136|985698478969|BSK-85CD74BF|1|5.85|2026-06-03T12:24:36Z
OUT-1020|LOC-0520|TXN-30000135|050455623866|BSK-1FED7603|1|28.72|2026-06-03T12:37:06Z
OUT-1020|LOC-0520|TXN-30000135|104332181960|BSK-1FED7603|1|2.55|2026-06-03T12:37:06Z
OUT-1020|LOC-0520|TXN-30000135|341016668700|BSK-1FED7603|1|32.19|2026-06-03T12:37:06Z
OUT-1020|LOC-0520|TXN-30000135|798079359784|BSK-1FED7603|1|8.38|2026-06-03T12:37:06Z
OUT-1012|LOC-0512|TXN-30000120|098358416871|BSK-7EB9FE2D|1|38.45|2026-06-03T12:51:27Z
OUT-1005|LOC-0505|TXN-30000109|261796405374|BSK-E7BB5E42|1|22.78|2026-06-03T13:00:22Z
OUT-1019|LOC-0519|TXN-30000122|840449972786|BSK-DB55DAF5|3|74.16|2026-06-03T13:07:57Z
OUT-1071|LOC-0517|TXN-30000097|795687833910|BSK-8663E8BB|1|26.74|2026-06-03T13:50:42Z
OUT-1001|LOC-0501|TXN-30000134|132677360269|BSK-2E106355|1|1.10|2026-06-03T14:08:29Z
OUT-1001|LOC-0501|TXN-30000134|444313518232|BSK-2E106355|1|11.59|2026-06-03T14:08:29Z
