outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1003|LOC-0503|TXN-10000628|840449972786|BSK-6FFCC6E5|1|24.72|2026-06-07T06:03:20Z
OUT-1021|LOC-0521|TXN-10000689|587139718704|BSK-98E1E160|1|23.21|2026-06-07T06:14:19Z
OUT-1025|LOC-0525|TXN-10000646|113826758694|BSK-FB0F79E5|2|74.72|2026-06-07T06:23:19Z
OUT-1025|LOC-0525|TXN-10000646|222196937926|BSK-FB0F79E5|1|12.37|2026-06-07T06:23:19Z
OUT-1037|LOC-0537|TXN-10000679|161227530463|BSK-8155DB84|1|12.53|2026-06-07T06:24:34Z
OUT-1037|LOC-0537|TXN-10000679|919058651853|BSK-8155DB84|1|1.61|2026-06-07T06:24:34Z
OUT-1032|LOC-0532|TXN-10000696|065627298063|BSK-F75EA48F|1|29.99|2026-06-07T06:50:38Z
OUT-1032|LOC-0532|TXN-10000696|454948083135|BSK-F75EA48F|2|72.54|2026-06-07T06:50:38Z
OUT-1008|LOC-0508|TXN-10000697|019380262069|BSK-F1A0051F|1|39.60|2026-06-07T07:00:29Z
OUT-1008|LOC-0508|TXN-10000697|402681177581|BSK-F1A0051F|1|30.08|2026-06-07T07:00:29Z
OUT-1028|LOC-0528|TXN-10000681|402681177581|BSK-4A298783|1|30.08|2026-06-07T07:02:49Z
OUT-1028|LOC-0528|TXN-10000681|528098851651|BSK-4A298783|1|43.80|2026-06-07T07:02:49Z
OUT-1028|LOC-0528|TXN-10000681|681645352183|BSK-4A298783|1|32.02|2026-06-07T07:02:49Z
OUT-1028|LOC-0528|TXN-10000681|758416169285|BSK-4A298783|1|15.38|2026-06-07T07:02:49Z
OUT-1008|LOC-0508|TXN-10000670|091699854357|BSK-869C4218|2|25.38|2026-06-07T07:10:28Z
OUT-1013|LOC-0513|TXN-10000691|161799042104|BSK-13853F45|1|35.68|2026-06-07T07:17:27Z
OUT-1013|LOC-0513|TXN-10000691|527722170434|BSK-13853F45|1|3.14|2026-06-07T07:17:27Z
OUT-1013|LOC-0513|TXN-10000691|929378427014|BSK-13853F45|1|3.74|2026-06-07T07:17:27Z
OUT-1025|LOC-0525|TXN-10000659|241038657198|BSK-25D7AD5E|1|5.67|2026-06-07T07:18:01Z
OUT-1023|LOC-0523|TXN-10000661|016272046530|BSK-A3150039|1|23.27|2026-06-07T07:30:15Z
OUT-1023|LOC-0523|TXN-10000661|876767721904|BSK-A3150039|1|39.99|2026-06-07T07:30:15Z
OUT-1006|LOC-0506|TXN-10000704|012269166977|BSK-B94EB6F8|1|26.92|2026-06-07T07:51:55Z
OUT-1006|LOC-0506|TXN-10000704|939828073746|BSK-B94EB6F8|1|41.72|2026-06-07T07:51:55Z
OUT-1002|LOC-0502|TXN-10000688|100623120380|BSK-CF89321C|1|23.33|2026-06-07T07:56:35Z
OUT-1020|LOC-0520|TXN-10000623|931746120045|BSK-9AF20D53|1|49.79|2026-06-07T08:05:11Z
OUT-1034|LOC-0534|TXN-10000671|027588425247|BSK-40B87DC3|1|36.90|2026-06-07T08:15:43Z
OUT-1034|LOC-0534|TXN-10000671|221418880590|BSK-40B87DC3|3|22.23|2026-06-07T08:15:43Z
OUT-1034|LOC-0534|TXN-10000671|402654235119|BSK-40B87DC3|2|39.22|2026-06-07T08:15:43Z
OUT-1009|LOC-0509|TXN-10000647|204505331588|BSK-D3C874BD|1|44.31|2026-06-07T08:24:51Z
OUT-1028|LOC-0528|TXN-10000625|133890838634|BSK-127BA660|1|23.00|2026-06-07T08:25:13Z
OUT-1028|LOC-0528|TXN-10000625|877694531475|BSK-127BA660|-2|-25.88|2026-06-07T08:25:13Z
OUT-1028|LOC-0528|TXN-10000625|929378427014|BSK-127BA660|1|3.74|2026-06-07T08:25:13Z
OUT-1028|LOC-0528|TXN-10000625|986143410367|BSK-127BA660|1|32.30|2026-06-07T08:25:13Z
OUT-1014|LOC-0514|TXN-10000680|204505331588|BSK-4682CA38|1|44.31|2026-06-07T08:26:38Z
OUT-1018|LOC-0518|TXN-10000641|565452711114|BSK-8C6EF4CD|1|22.15|2026-06-07T08:28:14Z
OUT-1036|LOC-0536|TXN-10000703|183673657662|BSK-BC95A041|1|36.74|2026-06-07T08:29:05Z
OUT-1013|LOC-0513|TXN-10000710|139837354038|BSK-39185B72|1|46.91|2026-06-07T08:34:19Z
OUT-1013|LOC-0513|TXN-10000710|856218501637|BSK-39185B72|1|42.09|2026-06-07T08:34:19Z
OUT-1025|LOC-0525|TXN-10000676|795687833910|BSK-FB72025B|2|53.48|2026-06-07T08:51:07Z
OUT-1006|LOC-0506|TXN-10000718|018242253580|BSK-E1DD8D91|3|134.52|2026-06-07T09:27:50Z
OUT-1006|LOC-0506|TXN-10000718|398680002576|BSK-E1DD8D91|1|26.44|2026-06-07T09:27:50Z
OUT-1006|LOC-0506|TXN-10000718|932133480391|BSK-E1DD8D91|1|42.47|2026-06-07T09:27:50Z
OUT-1011|LOC-0511|TXN-10000672|549651370983|BSK-EE4F72DC|1|17.06|2026-06-07T09:31:44Z
OUT-1018|LOC-0518|TXN-10000627|106903311905|BSK-466AA217|1|22.87|2026-06-07T09:40:08Z
OUT-1018|LOC-0518|TXN-10000627|278742967176|BSK-466AA217|1|18.04|2026-06-07T09:40:08Z
OUT-1018|LOC-0518|TXN-10000627|783908470075|BSK-466AA217|2|85.02|2026-06-07T09:40:08Z
OUT-1034|LOC-0534|TXN-10000658|315851493681|BSK-7D91F485|1|48.74|2026-06-07T09:44:14Z
OUT-1008|LOC-0508|TXN-10000699|888794705512|BSK-F3E9D42F|1|49.01|2026-06-07T09:58:46Z
OUT-1012|LOC-0512|TXN-10000668|114678669121|BSK-CC361369|1|48.64|2026-06-07T10:08:52Z
OUT-1012|LOC-0512|TXN-10000668|420549329668|BSK-CC361369|1|26.24|2026-06-07T10:08:52Z
OUT-1012|LOC-0512|TXN-10000668|454990453016|BSK-CC361369|2|47.58|2026-06-07T10:08:52Z
OUT-1012|LOC-0512|TXN-10000668|624751079919|BSK-CC361369|1|4.58|2026-06-07T10:08:52Z
OUT-1020|LOC-0520|TXN-10000645|104332181960|BSK-16B5B5FC|2|5.10|2026-06-07T10:10:29Z
OUT-1020|LOC-0520|TXN-10000645|971179808936|BSK-16B5B5FC|1|36.20|2026-06-07T10:10:29Z
OUT-1020|LOC-0520|TXN-10000645|974014890257|BSK-16B5B5FC|1|1.76|2026-06-07T10:10:29Z
OUT-1007|LOC-0507|TXN-10000693|499121655853|BSK-817F8E3B|1|37.98|2026-06-07T10:22:17Z
OUT-1004|LOC-0504|TXN-10000657|812067974039|BSK-899DF4DA|2|30.22|2026-06-07T10:45:14Z
OUT-1022|LOC-0522|TXN-10000618|510702966707|BSK-67EEDFE9|2|39.48|2026-06-07T10:48:40Z
OUT-1017|LOC-0517|TXN-10000637|347687014624|BSK-C3A02289|1|21.53|2026-06-07T10:57:01Z
OUT-1017|LOC-0517|TXN-10000637|517518304693|BSK-C3A02289|1|30.53|2026-06-07T10:57:01Z
OUT-1028|LOC-0528|TXN-10000631|106903311905|BSK-336FC177|1|22.87|2026-06-07T11:01:02Z
OUT-1028|LOC-0528|TXN-10000631|261375060680|BSK-336FC177|1|19.31|2026-06-07T11:01:02Z
OUT-1028|LOC-0528|TXN-10000631|588675339637|BSK-336FC177|1|42.93|2026-06-07T11:01:02Z
OUT-1007|LOC-0507|TXN-10000660|031051834733|BSK-75FD7D83|1|27.41|2026-06-07T11:01:48Z
OUT-1007|LOC-0507|TXN-10000660|315098393010|BSK-75FD7D83|1|35.67|2026-06-07T11:01:48Z
OUT-1007|LOC-0507|TXN-10000660|398680002576|BSK-75FD7D83|2|52.88|2026-06-07T11:01:48Z
OUT-1007|LOC-0507|TXN-10000660|752553419289|BSK-75FD7D83|1|36.72|2026-06-07T11:01:48Z
OUT-1011|LOC-0511|TXN-10000690|100623120380|BSK-7F527025|1|23.33|2026-06-07T11:09:49Z
