outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1027|LOC-0527|TXN-10000378|031051834733|BSK-6A2ADCAD|2|54.82|2026-06-04T06:04:32Z
OUT-1027|LOC-0527|TXN-10000378|100623120380|BSK-6A2ADCAD|1|23.33|2026-06-04T06:04:32Z
OUT-1027|LOC-0527|TXN-10000378|139537672425|BSK-6A2ADCAD|1|13.07|2026-06-04T06:04:32Z
OUT-1032|LOC-0532|TXN-10000321|049663193148|BSK-03748864|1|42.65|2026-06-04T06:10:15Z
OUT-1032|LOC-0532|TXN-10000321|298259526949|BSK-03748864|1|30.08|2026-06-04T06:10:15Z
OUT-1032|LOC-0532|TXN-10000321|738320603853|BSK-03748864|1|32.15|2026-06-04T06:10:15Z
OUT-1032|LOC-0532|TXN-10000321|870831727885|BSK-03748864|1|30.17|2026-06-04T06:10:15Z
OUT-1008|LOC-0508|TXN-10000390|031051834733|BSK-293E16B3|1|27.41|2026-06-04T06:11:04Z
OUT-1008|LOC-0508|TXN-10000390|783777014363|BSK-293E16B3|1|34.89|2026-06-04T06:11:04Z
OUT-1008|LOC-0508|TXN-10000390|838065787594|BSK-293E16B3|3|76.83|2026-06-04T06:11:04Z
OUT-1010|LOC-0510|TXN-10000404|929378427014|BSK-6202F35D|3|11.22|2026-06-04T06:23:13Z
OUT-1004|LOC-0504|TXN-10000382|710932480862|BSK-3429C8CF|1|5.56|2026-06-04T06:28:00Z
OUT-1016|LOC-0516|TXN-10000335|217659180339|BSK-24A0AAAD|1|45.15|2026-06-04T06:28:46Z
OUT-1016|LOC-0516|TXN-10000335|268414593321|BSK-24A0AAAD|1|24.42|2026-06-04T06:28:46Z
OUT-1035|LOC-0535|TXN-10000336|464887719064|BSK-980B82CB|1|36.98|2026-06-04T06:32:58Z
OUT-1023|LOC-0523|TXN-10000346|340438427971|BSK-FA069889|1|27.93|2026-06-04T06:49:00Z
OUT-1023|LOC-0523|TXN-10000346|812191361934|BSK-FA069889|1|29.36|2026-06-04T06:49:00Z
OUT-1008|LOC-0508|TXN-10000312|132677360269|BSK-1E7D8F7B|1|1.10|2026-06-04T06:49:49Z
OUT-1008|LOC-0508|TXN-10000312|758416169285|BSK-1E7D8F7B|1|15.38|2026-06-04T06:49:49Z
OUT-1071|LOC-0517|TXN-10000363|482814893250|BSK-CA208C07|3|115.05|2026-06-04T06:59:04Z
OUT-1024|LOC-0524|TXN-10000343|018242253580|BSK-8F2DE908|1|44.84|2026-06-04T07:24:19Z
OUT-1024|LOC-0524|TXN-10000343|296627828275|BSK-8F2DE908|1|15.14|2026-06-04T07:24:19Z
