outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1024|LOC-0524|TXN-30000952|134316117241|BSK-6B3441F7|1|45.26|2026-06-21T06:41:53Z
OUT-1024|LOC-0524|TXN-30000952|549651370983|BSK-6B3441F7|3|51.18|2026-06-21T06:41:53Z
OUT-1024|LOC-0524|TXN-30000952|604945198329|BSK-6B3441F7|1|33.17|2026-06-21T06:41:53Z
OUT-1018|LOC-0518|TXN-30000940|527177449055|BSK-0E083AAB|-1|-25.85|2026-06-21T07:38:42Z
OUT-1018|LOC-0518|TXN-30000940|749894134353|BSK-0E083AAB|1|9.78|2026-06-21T07:38:42Z
OUT-1018|LOC-0518|TXN-30000940|925546659058|BSK-0E083AAB|1|4.22|2026-06-21T07:38:42Z
OUT-1033|LOC-0533|TXN-30000923|403761379185|BSK-B9D3F1D7|-1|-44.54|2026-06-21T08:05:57Z
OUT-1033|LOC-0533|TXN-30000923|943969078447|BSK-B9D3F1D7|1|24.65|2026-06-21T08:05:57Z
OUT-1071|LOC-0517|TXN-30000917|330365414588|BSK-BF11FB44|1|20.57|2026-06-21T08:07:10Z
OUT-1003|LOC-0503|TXN-30000938|615305152202|BSK-754235AE|1|15.05|2026-06-21T08:30:24Z
OUT-1004|LOC-0504|TXN-30000910|655743132916|BSK-4165E9F7|3|25.83|2026-06-21T08:51:13Z
OUT-1004|LOC-0504|TXN-30000950|186449251927|BSK-D90C4A26|1|45.91|2026-06-21T09:12:55Z
OUT-1004|LOC-0504|TXN-30000950|700516271368|BSK-D90C4A26|-1|-5.37|2026-06-21T09:12:55Z
OUT-1004|LOC-0504|TXN-30000950|798079359784|BSK-D90C4A26|-1|-8.38|2026-06-21T09:12:55Z
OUT-1021|LOC-0521|TXN-30000944|581995604669|BSK-112A19FB|1|39.17|2026-06-21T09:18:01Z
OUT-1021|LOC-0521|TXN-30000946|713900532938|BSK-CA86DF51|1|4.35|2026-06-21T10:24:05Z
OUT-1039|LOC-0539|TXN-30000949|305486874030|BSK-F6BA7974|2|30.02|2026-06-21T10:31:22Z
OUT-1039|LOC-0539|TXN-30000949|398680002576|BSK-F6BA7974|1|26.44|2026-06-21T10:31:22Z
OUT-1039|LOC-0539|TXN-30000949|625324472090|BSK-F6BA7974|1|31.33|2026-06-21T10:31:22Z
OUT-1013|LOC-0513|TXN-30000932|605766270287|BSK-9AD39B3D|1|48.29|2026-06-21T10:48:19Z
OUT-1013|LOC-0513|TXN-30000932|802380617447|BSK-9AD39B3D|1|17.03|2026-06-21T10:48:19Z
OUT-1039|LOC-0539|TXN-30000916|932133480391|BSK-C35B83FB|1|42.47|2026-06-21T11:10:02Z
OUT-1028|LOC-0528|TXN-30000926|850142940197|BSK-A5853FC5|1|22.28|2026-06-21T11:21:27Z
OUT-1040|LOC-0540|TXN-30000924|098358416871|BSK-6B45F2EE|1|38.45|2026-06-21T11:34:01Z
OUT-1040|LOC-0540|TXN-30000924|221418880590|BSK-6B45F2EE|1|7.41|2026-06-21T11:34:01Z
OUT-1033|LOC-0533|TXN-30000922|270866882632|BSK-284B7395|1|13.48|2026-06-21T11:38:55Z
OUT-1033|LOC-0533|TXN-30000922|662961943118|BSK-284B7395|1|14.12|2026-06-21T11:38:55Z
OUT-1035|LOC-0535|TXN-30000951|157473384844|BSK-3F00196F|1|7.72|2026-06-21T11:50:59Z
OUT-1071|LOC-0517|TXN-30000939|605766270287|BSK-8F8B5CAE|1|48.29|2026-06-21T12:04:52Z
OUT-1019|LOC-0519|TXN-30000913|439533942103|BSK-AD1E8BE8|2|32.26|2026-06-21T12:41:01Z
OUT-1019|LOC-0519|TXN-30000913|712082677345|BSK-AD1E8BE8|3|50.19|2026-06-21T12:41:01Z
OUT-1032|LOC-0532|TXN-30000921|439533942103|BSK-64A8ADA7|1|16.13|2026-06-21T12:59:58Z
OUT-1032|LOC-0532|TXN-30000921|758181412470|BSK-64A8ADA7|1|45.35|2026-06-21T12:59:58Z
OUT-1010|LOC-0510|TXN-30000934|261375060680|BSK-1EFF3FBF|2|38.62|2026-06-21T13:04:30Z
OUT-1018|LOC-0518|TXN-30000918|517187026216|BSK-144C1DB2|1|24.00|2026-06-21T13:23:19Z
OUT-1010|LOC-0510|TXN-30000925|517187026216|BSK-E13CE0B0|1|24.00|2026-06-21T14:11:43Z
OUT-1010|LOC-0510|TXN-30000925|826398214658|BSK-E13CE0B0|1|46.77|2026-06-21T14:11:43Z
OUT-1035|LOC-0535|TXN-30000920|098358416871|BSK-6316C648|2|76.90|2026-06-21T14:13:12Z
OUT-1023|LOC-0523|TXN-30000948|018242253580|BSK-46DCB4FD|1|44.84|2026-06-21T14:14:15Z
OUT-1033|LOC-0533|TXN-30000912|133890838634|BSK-9D5E3549|1|23.00|2026-06-21T14:25:11Z
OUT-1033|LOC-0533|TXN-30000912|242415415202|BSK-9D5E3549|1|20.41|2026-06-21T14:25:11Z
OUT-1033|LOC-0533|TXN-30000912|466711684579|BSK-9D5E3549|1|47.55|2026-06-21T14:25:11Z
OUT-1015|LOC-0515|TXN-30000914|587139718704|BSK-5D4C0687|1|23.21|2026-06-21T14:38:35Z
OUT-1040|LOC-0540|TXN-30000943|394731217272|BSK-EE2A0A3C|2|99.72|2026-06-21T14:42:15Z
OUT-1040|LOC-0540|TXN-30000943|395995342830|BSK-EE2A0A3C|3|63.75|2026-06-21T14:42:15Z
OUT-1018|LOC-0518|TXN-30000954|760366909675|BSK-25385EE9|1|1.28|2026-06-21T15:24:59Z
OUT-1013|LOC-0513|TXN-30000941|012269166977|BSK-3A779E3D|1|26.92|2026-06-21T15:31:28Z
OUT-1013|LOC-0513|TXN-30000941|199410137212|BSK-3A779E3D|2|90.68|2026-06-21T15:31:28Z
OUT-1013|LOC-0513|TXN-30000941|799650752734|BSK-3A779E3D|1|18.38|2026-06-21T15:31:28Z
OUT-1018|LOC-0518|TXN-30000929|454990453016|BSK-59348BD8|1|23.79|2026-06-21T15:35:29Z
OUT-1018|LOC-0518|TXN-30000929|835615951481|BSK-59348BD8|1|16.14|2026-06-21T15:35:29Z
OUT-1018|LOC-0518|TXN-30000929|839826224440|BSK-59348BD8|3|75.45|2026-06-21T15:35:29Z
OUT-1018|LOC-0518|TXN-30000929|919058651853|BSK-59348BD8|3|4.83|2026-06-21T15:35:29Z
OUT-1037|LOC-0537|TXN-30000933|799371240657|BSK-8F503719|1|42.23|2026-06-21T15:37:04Z
OUT-1005|LOC-0505|TXN-30000942|222196937926|BSK-0786F404|3|37.11|2026-06-21T16:28:50Z
OUT-1005|LOC-0505|TXN-30000942|528098851651|BSK-0786F404|3|131.40|2026-06-21T16:28:50Z
OUT-1020|LOC-0520|TXN-30000935|959310341313|BSK-D7578169|1|19.62|2026-06-21T16:36:55Z
OUT-1038|LOC-0538|TXN-30000953|999404389838|BSK-1F71DA5F|1|37.63|2026-06-21T17:36:03Z
OUT-1039|LOC-0539|TXN-30000915|133890838634|BSK-123CE770|1|23.00|2026-06-21T18:28:44Z
OUT-1039|LOC-0539|TXN-30000915|466711684579|BSK-123CE770|1|47.55|2026-06-21T18:28:44Z
