outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1031|LOC-0531|TXN-40000517|746886239249|BSK-65839411|1|3.55|2026-06-18T06:56:19Z
OUT-1010|LOC-0510|TXN-40000514|100623120380|BSK-C7240523|1|23.33|2026-06-18T07:14:48Z
OUT-1004|LOC-0504|TXN-40000528|900343244515|BSK-3C67A2A0|2|2.74|2026-06-18T09:10:04Z
OUT-1039|LOC-0539|TXN-40000534|812067974039|BSK-7C8196FA|2|30.22|2026-06-18T10:40:43Z
OUT-1034|LOC-0534|TXN-40000532|315098393010|BSK-E155D338|1|35.67|2026-06-18T11:07:52Z
OUT-1034|LOC-0534|TXN-40000532|835615951481|BSK-E155D338|1|16.14|2026-06-18T11:07:52Z
OUT-1023|LOC-0523|TXN-40000525|055269658271|BSK-33384921|2|95.52|2026-06-18T11:41:06Z
OUT-1023|LOC-0523|TXN-40000525|315851493681|BSK-33384921|1|48.74|2026-06-18T11:41:06Z
OUT-1023|LOC-0523|TXN-40000525|701065133381|BSK-33384921|1|22.97|2026-06-18T11:41:06Z
OUT-1033|LOC-0533|TXN-40000527|605766270287|BSK-6A2F7860|1|48.29|2026-06-18T14:20:47Z
OUT-1010|LOC-0510|TXN-40000521|054156676527|BSK-4D9EEE45|1|25.30|2026-06-18T15:07:33Z
OUT-1010|LOC-0510|TXN-40000521|408926870569|BSK-4D9EEE45|1|39.49|2026-06-18T15:07:33Z
OUT-1071|LOC-0517|TXN-40000516|263689702836|BSK-D4577E83|1|28.47|2026-06-18T15:12:22Z
OUT-1014|LOC-0514|TXN-40000511|115542622181|BSK-04A35675|1|28.59|2026-06-18T15:51:50Z
OUT-1014|LOC-0514|TXN-40000511|168733950044|BSK-04A35675|1|25.24|2026-06-18T15:51:50Z
OUT-1014|LOC-0514|TXN-40000511|276483503059|BSK-04A35675|1|20.65|2026-06-18T15:51:50Z
OUT-1015|LOC-0515|TXN-40000526|139537672425|BSK-87C85686|1|13.07|2026-06-18T15:56:04Z
OUT-1015|LOC-0515|TXN-40000526|222196937926|BSK-87C85686|1|12.37|2026-06-18T15:56:04Z
OUT-1015|LOC-0515|TXN-40000526|749894134353|BSK-87C85686|1|9.78|2026-06-18T15:56:04Z
OUT-1034|LOC-0534|TXN-40000518|222196937926|BSK-C88E4C47|1|12.37|2026-06-18T16:38:44Z
OUT-1034|LOC-0534|TXN-40000518|647102767730|BSK-C88E4C47|1|17.66|2026-06-18T16:38:44Z
OUT-1034|LOC-0534|TXN-40000518|656482366297|BSK-C88E4C47|1|28.88|2026-06-18T16:38:44Z
OUT-1025|LOC-0525|TXN-40000529|298259526949|BSK-34B34319|1|30.08|2026-06-18T17:03:22Z
OUT-1025|LOC-0525|TXN-40000529|896230913070|BSK-34B34319|1|16.36|2026-06-18T17:03:22Z
OUT-1006|LOC-0506|TXN-40000515|054156676527|BSK-E3C3ECF7|2|50.60|2026-06-18T17:35:05Z
OUT-1029|LOC-0529|TXN-40000513|624731781085|BSK-84A99F0F|1|41.96|2026-06-18T17:57:56Z
OUT-1036|LOC-0536|TXN-40000509|657569245931|BSK-99E1155B|2|48.92|2026-06-18T17:59:02Z
OUT-1036|LOC-0536|TXN-40000524|240049915471|BSK-1946D901|1|49.46|2026-06-18T18:11:16Z
OUT-1036|LOC-0536|TXN-40000524|887287431525|BSK-1946D901|1|36.81|2026-06-18T18:11:16Z
OUT-1036|LOC-0536|TXN-40000524|959629233095|BSK-1946D901|1|18.18|2026-06-18T18:11:16Z
OUT-1071|LOC-0517|TXN-40000519|495788568550|BSK-BEBE06EA|2|70.86|2026-06-18T18:30:13Z
OUT-1035|LOC-0535|TXN-40000522|255562588156|BSK-24E83151|2|25.68|2026-06-18T18:51:37Z
OUT-1035|LOC-0535|TXN-40000522|671902294134|BSK-24E83151|3|20.37|2026-06-18T18:51:37Z
OUT-1035|LOC-0535|TXN-40000522|931746120045|BSK-24E83151|1|49.79|2026-06-18T18:51:37Z
OUT-1016|LOC-0516|TXN-40000531|167243426612|BSK-BFB7EE77|1|22.99|2026-06-18T19:48:22Z
OUT-1016|LOC-0516|TXN-40000531|746886239249|BSK-BFB7EE77|1|3.55|2026-06-18T19:48:22Z
OUT-1021|LOC-0521|TXN-40000533|825867362265|BSK-D3B52910|2|40.74|2026-06-18T21:15:17Z
OUT-1021|LOC-0521|TXN-40000533|974014890257|BSK-D3B52910|2|3.52|2026-06-18T21:15:17Z
OUT-1002|LOC-0502|TXN-40000512|091699854357|BSK-FE74C352|1|12.69|2026-06-18T21:16:14Z
OUT-1002|LOC-0502|TXN-40000512|298259526949|BSK-FE74C352|1|30.08|2026-06-18T21:16:14Z
OUT-1030|LOC-0530|TXN-40000536|012269166977|BSK-3F34D00D|1|26.92|2026-06-18T21:24:15Z
OUT-1030|LOC-0530|TXN-40000536|395995342830|BSK-3F34D00D|2|42.50|2026-06-18T21:24:15Z
OUT-1004|LOC-0504|TXN-40000535|104332181960|BSK-18FBD8B3|1|2.55|2026-06-18T21:52:59Z
OUT-1002|LOC-0502|TXN-40000530|012269166977|BSK-F37272A8|1|26.92|2026-06-18T22:28:35Z
OUT-1002|LOC-0502|TXN-40000530|487347143452|BSK-F37272A8|-2|-33.32|2026-06-18T22:28:35Z
OUT-1002|LOC-0502|TXN-40000530|499091334123|BSK-F37272A8|2|25.48|2026-06-18T22:28:35Z
OUT-1002|LOC-0502|TXN-40000530|999404389838|BSK-F37272A8|1|37.63|2026-06-18T22:28:35Z
OUT-1027|LOC-0527|TXN-40000510|495788568550|BSK-8DC60DF0|1|35.43|2026-06-18T22:41:57Z
OUT-1027|LOC-0527|TXN-40000510|517518304693|BSK-8DC60DF0|1|30.53|2026-06-18T22:41:57Z
OUT-1027|LOC-0527|TXN-40000510|812067974039|BSK-8DC60DF0|2|30.22|2026-06-18T22:41:57Z
OUT-1040|LOC-0540|TXN-40000523|186449251927|BSK-FA9ED060|1|45.91|2026-06-18T22:42:06Z
OUT-1034|LOC-0534|TXN-40000520|065627298063|BSK-7DB01F1A|1|29.99|2026-06-18T22:43:48Z
OUT-1034|LOC-0534|TXN-40000520|183673657662|BSK-7DB01F1A|1|36.74|2026-06-18T22:43:48Z
TRAILER|53
