outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1029|LOC-0529|TXN-20000773|071518203771|BSK-EF204561|1|26.67|2026-06-16T06:13:30Z
OUT-1029|LOC-0529|TXN-20000773|551256746803|BSK-EF204561|1|23.28|2026-06-16T06:13:30Z
OUT-1013|LOC-0513|TXN-20000767|700516271368|BSK-7341EB55|1|5.37|2026-06-16T06:46:55Z
OUT-1006|LOC-0506|TXN-20000791|752553419289|BSK-6A237315|2|73.44|2026-06-16T07:17:12Z
OUT-1006|LOC-0506|TXN-20000813|680443699575|BSK-76D946E6|1|22.64|2026-06-16T07:32:56Z
OUT-1040|LOC-0540|TXN-20000803|139837354038|BSK-3D154071|1|46.91|2026-06-16T07:54:51Z
OUT-1040|LOC-0540|TXN-20000803|242415415202|BSK-3D154071|2|40.82|2026-06-16T07:54:51Z
OUT-1040|LOC-0540|TXN-20000803|800030756225|BSK-3D154071|1|46.62|2026-06-16T07:54:51Z
OUT-1025|LOC-0525|TXN-20000819|191485807830|BSK-A05A582F|2|98.98|2026-06-16T07:56:48Z
OUT-1026|LOC-0526|TXN-20000815|086353654190|BSK-76F7D7D1|1|19.26|2026-06-16T08:20:40Z
OUT-1026|LOC-0526|TXN-20000815|870831727885|BSK-76F7D7D1|1|30.17|2026-06-16T08:20:40Z
OUT-1018|LOC-0518|TXN-20000781|709521456234|BSK-CC5BFFF1|1|7.47|2026-06-16T08:30:15Z
OUT-1019|LOC-0519|TXN-20000812|900343244515|BSK-B8832E4E|2|2.74|2026-06-16T08:40:16Z
OUT-1019|LOC-0519|TXN-20000812|947775204717|BSK-B8832E4E|1|41.27|2026-06-16T08:40:16Z
OUT-1003|LOC-0503|TXN-20000806|925546659058|BSK-21056F8C|1|4.22|2026-06-16T08:47:11Z
OUT-1040|LOC-0540|TXN-20000774|421024994715|BSK-3E2155A2|1|23.96|2026-06-16T08:52:41Z
OUT-1004|LOC-0504|TXN-20000771|143842498182|BSK-E4765120|2|64.80|2026-06-16T09:28:16Z
