outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1020|LOC-0520|TXN-10000807|012269166977|BSK-5DFEC77C|1|26.92|2026-06-08T06:00:03Z
OUT-1020|LOC-0520|TXN-10000807|624751079919|BSK-5DFEC77C|2|9.16|2026-06-08T06:00:03Z
OUT-1037|LOC-0537|TXN-10000789|971179808936|BSK-677EBE4D|3|108.60|2026-06-08T06:03:49Z
OUT-1012|LOC-0512|TXN-10000808|183673657662|BSK-68F65558|2|73.48|2026-06-08T06:57:42Z
OUT-1011|LOC-0511|TXN-10000774|240049915471|BSK-42FBACF1|2|98.92|2026-06-08T06:58:25Z
OUT-1011|LOC-0511|TXN-10000774|800030756225|BSK-42FBACF1|1|46.62|2026-06-08T06:58:25Z
OUT-1011|LOC-0511|TXN-10000774|985698478969|BSK-42FBACF1|1|5.85|2026-06-08T06:58:25Z
OUT-1007|LOC-0507|TXN-10000769|157473384844|BSK-AF61997D|1|7.72|2026-06-08T07:19:29Z
OUT-1007|LOC-0507|TXN-10000769|276483503059|BSK-AF61997D|1|20.65|2026-06-08T07:19:29Z
OUT-1007|LOC-0507|TXN-10000769|738320603853|BSK-AF61997D|1|32.15|2026-06-08T07:19:29Z
OUT-1026|LOC-0526|TXN-10000724|261375060680|BSK-C3BD7384|1|19.31|2026-06-08T07:31:47Z
OUT-1026|LOC-0526|TXN-10000724|745458929755|BSK-C3BD7384|1|44.80|2026-06-08T07:31:47Z
OUT-1026|LOC-0526|TXN-10000724|927532697310|BSK-C3BD7384|2|89.84|2026-06-08T07:31:47Z
OUT-1021|LOC-0521|TXN-10000741|259532787747|BSK-69E83561|2|50.72|2026-06-08T07:54:14Z
OUT-1021|LOC-0521|TXN-10000741|858842474516|BSK-69E83561|3|71.82|2026-06-08T07:54:14Z
OUT-1036|LOC-0536|TXN-10000813|123685160484|BSK-76BD0773|2|14.10|2026-06-08T07:59:17Z
OUT-1036|LOC-0536|TXN-10000813|143842498182|BSK-76BD0773|1|32.40|2026-06-08T07:59:17Z
OUT-1036|LOC-0536|TXN-10000813|798687277432|BSK-76BD0773|1|42.14|2026-06-08T07:59:17Z
OUT-1036|LOC-0536|TXN-10000813|974014890257|BSK-76BD0773|1|1.76|2026-06-08T07:59:17Z
OUT-1019|LOC-0519|TXN-10000817|487347143452|BSK-F4E0740F|3|49.98|2026-06-08T08:06:13Z
OUT-1006|LOC-0506|TXN-10000738|392614293962|BSK-7EDF1D61|1|34.16|2026-06-08T08:16:03Z
OUT-1006|LOC-0506|TXN-10000738|992299590013|BSK-7EDF1D61|1|3.22|2026-06-08T08:16:03Z
OUT-1071|LOC-0517|TXN-10000732|652239559059|BSK-A15C6648|3|142.26|2026-06-08T08:16:35Z
OUT-1031|LOC-0531|TXN-10000806|930870593251|BSK-6F63DEF8|1|36.12|2026-06-08T08:18:04Z
OUT-1038|LOC-0538|TXN-10000799|712082677345|BSK-05B3F116|1|16.73|2026-06-08T08:24:56Z
OUT-1005|LOC-0505|TXN-10000731|993308330163|BSK-56885791|1|17.17|2026-06-08T08:35:28Z
OUT-1015|LOC-0515|TXN-10000773|186449251927|BSK-6CCBCB41|2|91.82|2026-06-08T09:08:08Z
OUT-1019|LOC-0519|TXN-10000809|199410137212|BSK-DD50F7E7|2|90.68|2026-06-08T09:14:00Z
OUT-1019|LOC-0519|TXN-10000809|259532787747|BSK-DD50F7E7|1|25.36|2026-06-08T09:14:00Z
OUT-1016|LOC-0516|TXN-10000803|065627298063|BSK-4BFAF1DB|1|29.99|2026-06-08T09:21:56Z
OUT-1016|LOC-0516|TXN-10000803|738320603853|BSK-4BFAF1DB|1|32.15|2026-06-08T09:21:56Z
OUT-1001|LOC-0501|TXN-10000737|186449251927|BSK-E4FA2E93|2|91.82|2026-06-08T09:23:47Z
OUT-1001|LOC-0501|TXN-10000737|647102767730|BSK-E4FA2E93|2|35.32|2026-06-08T09:23:47Z
OUT-1001|LOC-0501|TXN-10000737|680442067887|BSK-E4FA2E93|3|39.69|2026-06-08T09:23:47Z
OUT-1001|LOC-0501|TXN-10000737|980500978828|BSK-E4FA2E93|1|3.78|2026-06-08T09:23:47Z
OUT-1007|LOC-0507|TXN-10000755|597703482474|BSK-6CED484E|1|44.15|2026-06-08T09:23:58Z
OUT-1008|LOC-0508|TXN-10000723|870831727885|BSK-D7B42669|1|30.17|2026-06-08T09:26:20Z
OUT-1029|LOC-0529|TXN-10000770|156149784032|BSK-5436273C|1|20.36|2026-06-08T09:32:17Z
OUT-1031|LOC-0531|TXN-10000751|700516271368|BSK-4EFB4227|2|10.74|2026-06-08T10:01:05Z
OUT-1039|LOC-0539|TXN-10000815|436110371295|BSK-012DB1C4|1|12.07|2026-06-08T10:40:05Z
OUT-1039|LOC-0539|TXN-10000815|652239559059|BSK-012DB1C4|2|94.84|2026-06-08T10:40:05Z
OUT-1039|LOC-0539|TXN-10000815|798687277432|BSK-012DB1C4|2|84.28|2026-06-08T10:40:05Z
OUT-1011|LOC-0511|TXN-10000779|402681177581|BSK-B5E18851|2|60.16|2026-06-08T10:52:30Z
OUT-1040|LOC-0540|TXN-10000765|392614293962|BSK-C09EB13E|1|34.16|2026-06-08T10:53:06Z
OUT-1019|LOC-0519|TXN-10000778|471349361839|BSK-D667159D|1|32.72|2026-06-08T10:59:32Z
OUT-1019|LOC-0519|TXN-10000778|851910883982|BSK-D667159D|1|8.33|2026-06-08T10:59:32Z
OUT-1019|LOC-0519|TXN-10000778|925546659058|BSK-D667159D|2|8.44|2026-06-08T10:59:32Z
OUT-1010|LOC-0510|TXN-10000793|799371240657|BSK-F14DFB3E|1|42.23|2026-06-08T11:08:13Z
OUT-1025|LOC-0525|TXN-10000720|115542622181|BSK-80EF2CCF|3|85.77|2026-06-08T11:16:30Z
OUT-1025|LOC-0525|TXN-10000720|315098393010|BSK-80EF2CCF|2|71.34|2026-06-08T11:16:30Z
OUT-1025|LOC-0525|TXN-10000720|569816934065|BSK-80EF2CCF|1|1.07|2026-06-08T11:16:30Z
OUT-1003|LOC-0503|TXN-10000735|877694531475|BSK-D540D6F5|1|12.94|2026-06-08T11:27:34Z
OUT-1012|LOC-0512|TXN-10000786|870831727885|BSK-8D938A1B|2|60.34|2026-06-08T11:48:47Z
OUT-1012|LOC-0512|TXN-10000786|927532697310|BSK-8D938A1B|1|44.92|2026-06-08T11:48:47Z
OUT-1026|LOC-0526|TXN-10000766|351585064315|BSK-4903528A|1|47.49|2026-06-08T12:09:46Z
OUT-1026|LOC-0526|TXN-10000766|680443699575|BSK-4903528A|1|22.64|2026-06-08T12:09:46Z
OUT-1004|LOC-0504|TXN-10000743|018242253580|BSK-DDE22A23|1|44.84|2026-06-08T12:11:40Z
OUT-1004|LOC-0504|TXN-10000743|624751079919|BSK-DDE22A23|1|4.58|2026-06-08T12:11:40Z
OUT-1024|LOC-0524|TXN-10000754|498084124116|BSK-55812914|1|37.37|2026-06-08T12:19:02Z
OUT-1028|LOC-0528|TXN-10000745|969155792492|BSK-E39F95A1|1|29.91|2026-06-08T12:23:40Z
OUT-1015|LOC-0515|TXN-10000798|240049915471|BSK-12990CB3|1|49.46|2026-06-08T12:45:13Z
OUT-1015|LOC-0515|TXN-10000798|392614293962|BSK-12990CB3|1|34.16|2026-06-08T12:45:13Z
OUT-1015|LOC-0515|TXN-10000798|439533942103|BSK-12990CB3|1|16.13|2026-06-08T12:45:13Z
OUT-1013|LOC-0513|TXN-10000749|662961943118|BSK-0C0575AB|1|14.12|2026-06-08T12:51:03Z
OUT-1013|LOC-0513|TXN-10000749|712100323650|BSK-0C0575AB|2|69.24|2026-06-08T12:51:03Z
OUT-1013|LOC-0513|TXN-10000749|727790104328|BSK-0C0575AB|1|27.88|2026-06-08T12:51:03Z
OUT-1013|LOC-0513|TXN-10000749|856218501637|BSK-0C0575AB|1|42.09|2026-06-08T12:51:03Z
OUT-1025|LOC-0525|TXN-10000757|387214895135|BSK-50E5B83B|1|33.96|2026-06-08T13:06:08Z
OUT-1023|LOC-0523|TXN-10000739|340438427971|BSK-C9A692F0|1|27.93|2026-06-08T13:19:09Z
OUT-1023|LOC-0523|TXN-10000739|342160733757|BSK-C9A692F0|2|31.88|2026-06-08T13:19:09Z
