outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1029|LOC-0529|TXN-40000124|622292706530|BSK-3563559E|1|48.50|2026-06-04T06:42:23Z
OUT-1021|LOC-0521|TXN-40000121|527177449055|BSK-CB508544|1|25.85|2026-06-04T09:27:57Z
OUT-1021|LOC-0521|TXN-40000121|701065133381|BSK-CB508544|1|22.97|2026-06-04T09:27:57Z
OUT-1021|LOC-0521|TXN-40000121|959310341313|BSK-CB508544|3|58.86|2026-06-04T09:27:57Z
OUT-1030|LOC-0530|TXN-40000119|259532787747|BSK-143DBD6C|1|25.36|2026-06-04T10:02:57Z
OUT-1030|LOC-0530|TXN-40000119|826398214658|BSK-143DBD6C|1|46.77|2026-06-04T10:02:57Z
OUT-1017|LOC-0517|TXN-40000115|049663193148|BSK-7C9428AF|1|42.65|2026-06-04T11:15:05Z
OUT-1017|LOC-0517|TXN-40000115|685054235730|BSK-7C9428AF|1|12.09|2026-06-04T11:15:05Z
OUT-1017|LOC-0517|TXN-40000115|900343244515|BSK-7C9428AF|2|2.74|2026-06-04T11:15:05Z
OUT-1037|LOC-0537|TXN-40000108|712100323650|BSK-635B729C|1|34.62|2026-06-04T12:27:03Z
OUT-1004|LOC-0504|TXN-40000104|156149784032|BSK-8171D955|2|40.72|2026-06-04T12:35:43Z
OUT-1004|LOC-0504|TXN-40000104|657569245931|BSK-8171D955|2|48.92|2026-06-04T12:35:43Z
OUT-1029|LOC-0529|TXN-40000100|387214895135|BSK-A8350A40|3|101.88|2026-06-04T12:56:15Z
OUT-1029|LOC-0529|TXN-40000100|680443699575|BSK-A8350A40|1|22.64|2026-06-04T12:56:15Z
OUT-1022|LOC-0522|TXN-40000101|027588425247|BSK-A15CF032|1|36.90|2026-06-04T13:36:39Z
OUT-1022|LOC-0522|TXN-40000101|444313518232|BSK-A15CF032|2|23.18|2026-06-04T13:36:39Z
OUT-1037|LOC-0537|TXN-40000110|054156676527|BSK-BD1E9DD8|1|25.30|2026-06-04T14:10:18Z
OUT-1037|LOC-0537|TXN-40000110|265479356465|BSK-BD1E9DD8|2|37.76|2026-06-04T14:10:18Z
OUT-1037|LOC-0537|TXN-40000110|626551104754|BSK-BD1E9DD8|1|38.30|2026-06-04T14:10:18Z
OUT-1026|LOC-0526|TXN-40000125|439533942103|BSK-3C165571|2|32.26|2026-06-04T14:48:54Z
OUT-1026|LOC-0526|TXN-40000125|755719285650|BSK-3C165571|1|32.82|2026-06-04T14:48:54Z
OUT-1008|LOC-0508|TXN-40000122|713900532938|BSK-D059B594|1|4.35|2026-06-04T15:02:33Z
OUT-1071|LOC-0517|TXN-40000112|065627298063|BSK-520826B8|1|29.99|2026-06-04T16:42:20Z
OUT-1004|LOC-0504|TXN-40000120|624731781085|BSK-C6EC757F|1|41.96|2026-06-04T18:31:24Z
OUT-1039|LOC-0539|TXN-40000103|609320489962|BSK-BF89444E|1|15.45|2026-06-04T18:37:01Z
OUT-1017|LOC-0517|TXN-40000107|082400842718|BSK-1EEC0480|1|43.75|2026-06-04T18:57:01Z
OUT-1017|LOC-0517|TXN-40000107|564641708058|BSK-1EEC0480|2|23.96|2026-06-04T18:57:01Z
OUT-1017|LOC-0517|TXN-40000107|997376311659|BSK-1EEC0480|1|21.75|2026-06-04T18:57:01Z
OUT-1013|LOC-0513|TXN-40000099|115542622181|BSK-CEDB5488|1|28.59|2026-06-04T19:01:48Z
OUT-1013|LOC-0513|TXN-40000099|691545226750|BSK-CEDB5488|1|9.53|2026-06-04T19:01:48Z
OUT-1023|LOC-0523|TXN-40000117|082400842718|BSK-F2A83FAA|2|87.50|2026-06-04T19:19:38Z
OUT-1033|LOC-0533|TXN-40000114|055269658271|BSK-0ABC36FC|1|47.76|2026-06-04T19:22:24Z
OUT-1033|LOC-0533|TXN-40000114|856218501637|BSK-0ABC36FC|1|42.09|2026-06-04T19:22:24Z
OUT-1033|LOC-0533|TXN-40000114|985698478969|BSK-0ABC36FC|1|5.85|2026-06-04T19:22:24Z
OUT-1035|LOC-0535|TXN-40000123|662961943118|BSK-842CA512|1|14.12|2026-06-04T19:38:35Z
OUT-1025|LOC-0525|TXN-40000106|439533942103|BSK-7E83E815|-2|-32.26|2026-06-04T20:03:56Z
OUT-1021|LOC-0521|TXN-40000105|221418880590|BSK-ECFBC936|1|7.41|2026-06-04T20:08:05Z
OUT-1021|LOC-0521|TXN-40000105|471349361839|BSK-ECFBC936|1|32.72|2026-06-04T20:08:05Z
OUT-1021|LOC-0521|TXN-40000105|969029593910|BSK-ECFBC936|2|93.78|2026-06-04T20:08:05Z
OUT-1012|LOC-0512|TXN-40000102|168733950044|BSK-5122F001|1|25.24|2026-06-04T21:13:08Z
OUT-1012|LOC-0512|TXN-40000102|212779979955|BSK-5122F001|1|43.34|2026-06-04T21:13:08Z
OUT-1002|LOC-0502|TXN-40000116|261796405374|BSK-E70CF274|1|22.78|2026-06-04T22:12:49Z
OUT-1002|LOC-0502|TXN-40000116|559407816184|BSK-E70CF274|1|15.36|2026-06-04T22:12:49Z
OUT-1004|LOC-0504|TXN-40000111|454990453016|BSK-8266557C|1|23.79|2026-06-04T22:18:13Z
OUT-1023|LOC-0523|TXN-40000113|115542622181|BSK-0C5C9940|1|28.59|2026-06-04T22:20:05Z
OUT-1023|LOC-0523|TXN-40000113|974014890257|BSK-0C5C9940|2|3.52|2026-06-04T22:20:05Z
OUT-1036|LOC-0536|TXN-40000109|919058651853|BSK-5639117A|3|4.83|2026-06-04T22:21:14Z
OUT-1029|LOC-0529|TXN-40000118|126464715431|BSK-1C0FB87F|1|36.31|2026-06-04T22:43:59Z
OUT-1029|LOC-0529|TXN-40000118|599965047736|BSK-1C0FB87F|3|55.26|2026-06-04T22:43:59Z
OUT-1029|LOC-0529|TXN-40000118|604223253672|BSK-1C0FB87F|1|7.96|2026-06-04T22:43:59Z
TRAILER|50
