outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1018|LOC-0518|TXN-20000568|758416169285|BSK-AEB4B13C|1|15.38|2026-06-12T06:01:04Z
OUT-1071|LOC-0517|TXN-20000579|347687014624|BSK-A31DE4F8|1|21.53|2026-06-12T06:09:52Z
OUT-1005|LOC-0505|TXN-20000581|662961943118|BSK-B79F18EB|1|14.12|2026-06-12T06:55:00Z
OUT-1005|LOC-0505|TXN-20000581|799650752734|BSK-B79F18EB|1|18.38|2026-06-12T06:55:00Z
OUT-1005|LOC-0505|TXN-20000581|959310341313|BSK-B79F18EB|1|19.62|2026-06-12T06:55:00Z
OUT-1005|LOC-0505|TXN-20000581|979688680586|BSK-B79F18EB|2|60.18|2026-06-12T06:55:00Z
OUT-1012|LOC-0512|TXN-20000576|114678669121|BSK-3E9BF492|-1|-48.64|2026-06-12T07:05:39Z
OUT-1034|LOC-0534|TXN-20000569|351585064315|BSK-9E666D60|1|47.49|2026-06-12T07:28:26Z
OUT-1017|LOC-0517|TXN-20000564|082400842718|BSK-040B7232|2|87.50|2026-06-12T08:05:16Z
OUT-1017|LOC-0517|TXN-20000564|106903311905|BSK-040B7232|1|22.87|2026-06-12T08:05:16Z
OUT-1017|LOC-0517|TXN-20000564|825867362265|BSK-040B7232|2|40.74|2026-06-12T08:05:16Z
OUT-1034|LOC-0534|TXN-20000565|498084124116|BSK-1C8E1029|2|74.74|2026-06-12T08:34:17Z
OUT-1034|LOC-0534|TXN-20000565|936763201630|BSK-1C8E1029|1|9.61|2026-06-12T08:34:17Z
OUT-1030|LOC-0530|TXN-20000594|459615865786|BSK-2E5E34F0|1|2.75|2026-06-12T08:38:20Z
OUT-1030|LOC-0530|TXN-20000594|799650752734|BSK-2E5E34F0|1|18.38|2026-06-12T08:38:20Z
OUT-1024|LOC-0524|TXN-20000611|647102767730|BSK-37C386E5|2|35.32|2026-06-12T08:48:20Z
OUT-1036|LOC-0536|TXN-20000572|242415415202|BSK-58A1E189|1|20.41|2026-06-12T09:05:47Z
OUT-1036|LOC-0536|TXN-20000572|270866882632|BSK-58A1E189|1|13.48|2026-06-12T09:05:47Z
OUT-1001|LOC-0501|TXN-20000570|587139718704|BSK-0D16192B|1|23.21|2026-06-12T09:13:57Z
OUT-1005|LOC-0505|TXN-20000605|276483503059|BSK-0C1FDC0A|1|20.65|2026-06-12T09:46:17Z
OUT-1005|LOC-0505|TXN-20000605|745458929755|BSK-0C1FDC0A|1|44.80|2026-06-12T09:46:17Z
OUT-1018|LOC-0518|TXN-20000587|268414593321|BSK-C6BF9D33|1|24.42|2026-06-12T09:58:56Z
OUT-1018|LOC-0518|TXN-20000587|466711684579|BSK-C6BF9D33|1|47.55|2026-06-12T09:58:56Z
OUT-1018|LOC-0518|TXN-20000587|887287431525|BSK-C6BF9D33|1|36.81|2026-06-12T09:58:56Z
OUT-1034|LOC-0534|TXN-20000608|605766270287|BSK-9A200881|1|48.29|2026-06-12T10:25:03Z
OUT-1024|LOC-0524|TXN-20000566|656482366297|BSK-19134417|2|57.76|2026-06-12T10:28:54Z
OUT-1002|LOC-0502|TXN-20000595|278742967176|BSK-107D6E7A|1|18.04|2026-06-12T10:48:36Z
OUT-1004|LOC-0504|TXN-20000590|100330923274|BSK-C7756900|1|33.79|2026-06-12T11:25:42Z
OUT-1021|LOC-0521|TXN-20000609|888794705512|BSK-5F1F4FAE|2|98.02|2026-06-12T12:03:37Z
OUT-1021|LOC-0521|TXN-20000609|984546156790|BSK-5F1F4FAE|1|12.91|2026-06-12T12:03:37Z
OUT-1008|LOC-0508|TXN-20000606|261796405374|BSK-B21352AE|1|22.78|2026-06-12T13:04:54Z
OUT-1013|LOC-0513|TXN-20000589|217659180339|BSK-4D4B0444|1|45.15|2026-06-12T13:07:03Z
