outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1013|LOC-0513|TXN-20000512|929378427014|BSK-37BCF79A|1|3.74|2026-06-10T06:18:13Z
OUT-1024|LOC-0524|TXN-20000481|712082677345|BSK-A3C595C8|2|33.46|2026-06-10T06:21:03Z
OUT-1014|LOC-0514|TXN-20000474|310278681444|BSK-A33F06F4|1|35.49|2026-06-10T06:23:55Z
OUT-1014|LOC-0514|TXN-20000474|471349361839|BSK-A33F06F4|2|65.44|2026-06-10T06:23:55Z
OUT-1014|LOC-0514|TXN-20000474|932133480391|BSK-A33F06F4|1|42.47|2026-06-10T06:23:55Z
OUT-1033|LOC-0533|TXN-20000472|783908470075|BSK-9909131B|1|42.51|2026-06-10T06:50:59Z
OUT-1011|LOC-0511|TXN-20000484|656482366297|BSK-C94E36BF|1|28.88|2026-06-10T06:59:18Z
OUT-1011|LOC-0511|TXN-20000484|751401051237|BSK-C94E36BF|1|26.27|2026-06-10T06:59:18Z
OUT-1071|LOC-0517|TXN-20000498|161227530463|BSK-C39BF1F8|1|12.53|2026-06-10T07:26:27Z
OUT-1071|LOC-0517|TXN-20000498|581995604669|BSK-C39BF1F8|2|78.34|2026-06-10T07:26:27Z
OUT-1010|LOC-0510|TXN-20000491|474074821753|BSK-0449464F|3|148.14|2026-06-10T08:11:07Z
OUT-1018|LOC-0518|TXN-20000497|115447962757|BSK-C2D3D967|1|22.90|2026-06-10T08:24:01Z
OUT-1018|LOC-0518|TXN-20000497|212779979955|BSK-C2D3D967|2|86.68|2026-06-10T08:24:01Z
OUT-1018|LOC-0518|TXN-20000497|851910883982|BSK-C2D3D967|1|8.33|2026-06-10T08:24:01Z
OUT-1016|LOC-0516|TXN-20000514|596401658204|BSK-ABDE5E49|3|23.97|2026-06-10T08:54:30Z
OUT-1016|LOC-0516|TXN-20000514|812067974039|BSK-ABDE5E49|2|30.22|2026-06-10T08:54:30Z
OUT-1023|LOC-0523|TXN-20000504|896230913070|BSK-91B6D376|1|16.36|2026-06-10T09:13:14Z
OUT-1001|LOC-0501|TXN-20000494|596401658204|BSK-E665C302|2|15.98|2026-06-10T09:15:07Z
OUT-1031|LOC-0531|TXN-20000478|113529096567|BSK-343E299E|1|6.18|2026-06-10T10:14:54Z
OUT-1021|LOC-0521|TXN-20000515|900343244515|BSK-0E3C8926|1|1.37|2026-06-10T10:15:04Z
OUT-1013|LOC-0513|TXN-20000507|222196937926|BSK-0329D92D|1|12.37|2026-06-10T10:29:51Z
OUT-1036|LOC-0536|TXN-20000492|604945198329|BSK-AC2A20F6|1|33.17|2026-06-10T10:48:58Z
OUT-1021|LOC-0521|TXN-20000483|219656523416|BSK-9B75459C|1|13.15|2026-06-10T10:56:36Z
OUT-1033|LOC-0533|TXN-20000499|241038657198|BSK-666D7739|1|5.67|2026-06-10T10:57:04Z
OUT-1033|LOC-0533|TXN-20000499|551256746803|BSK-666D7739|1|23.28|2026-06-10T10:57:04Z
OUT-1033|LOC-0533|TXN-20000499|927532697310|BSK-666D7739|1|44.92|2026-06-10T10:57:04Z
OUT-1016|LOC-0516|TXN-20000502|191485807830|BSK-211CEF6B|1|49.49|2026-06-10T11:39:03Z
OUT-1016|LOC-0516|TXN-20000502|474074821753|BSK-211CEF6B|1|49.38|2026-06-10T11:39:03Z
OUT-1016|LOC-0516|TXN-20000485|261375060680|BSK-016DB752|2|38.62|2026-06-10T12:51:40Z
OUT-1016|LOC-0516|TXN-20000485|799650752734|BSK-016DB752|2|36.76|2026-06-10T12:51:40Z
OUT-1016|LOC-0516|TXN-20000485|940974993093|BSK-016DB752|1|24.53|2026-06-10T12:51:40Z
OUT-1016|LOC-0516|TXN-20000485|998094024456|BSK-016DB752|2|36.38|2026-06-10T12:51:40Z
OUT-1018|LOC-0518|TXN-20000482|692322602569|BSK-6B25E1E9|2|80.60|2026-06-10T12:55:28Z
OUT-1018|LOC-0518|TXN-20000482|888794705512|BSK-6B25E1E9|1|49.01|2026-06-10T12:55:28Z
OUT-1019|LOC-0519|TXN-20000510|330365414588|BSK-B2CA0644|3|61.71|2026-06-10T13:15:42Z
OUT-1008|LOC-0508|TXN-20000503|752553419289|BSK-630F4268|3|110.16|2026-06-10T13:28:37Z
OUT-1008|LOC-0508|TXN-20000503|947775204717|BSK-630F4268|1|41.27|2026-06-10T13:28:37Z
OUT-1029|LOC-0529|TXN-20000500|713900532938|BSK-F066E6F7|3|13.05|2026-06-10T13:29:02Z
OUT-1022|LOC-0522|TXN-20000490|512868230043|BSK-6B403352|-1|-23.68|2026-06-10T13:42:00Z
