outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1037|LOC-0537|TXN-20000420|474074821753|BSK-CFE4CE7B|1|49.38|2026-06-09T07:14:37Z
OUT-1018|LOC-0518|TXN-20000465|460953962181|BSK-5B2955F1|1|48.75|2026-06-09T08:26:18Z
OUT-1003|LOC-0503|TXN-20000432|895392644228|BSK-97A35108|1|36.70|2026-06-09T08:36:41Z
OUT-1017|LOC-0517|TXN-20000436|030673830284|BSK-34C3AB73|1|49.67|2026-06-09T08:54:37Z
OUT-1017|LOC-0517|TXN-20000436|866618892419|BSK-34C3AB73|1|16.18|2026-06-09T08:54:37Z
OUT-1029|LOC-0529|TXN-20000428|870831727885|BSK-AF0AC5D6|1|30.17|2026-06-09T08:58:49Z
OUT-1036|LOC-0536|TXN-20000417|900343244515|BSK-D8EF8F09|1|1.37|2026-06-09T09:41:55Z
OUT-1018|LOC-0518|TXN-20000447|499121655853|BSK-4AB9E0DF|2|75.96|2026-06-09T10:29:02Z
OUT-1006|LOC-0506|TXN-20000443|812067974039|BSK-B79908B6|1|15.11|2026-06-09T11:09:33Z
OUT-1012|LOC-0512|TXN-20000429|115447962757|BSK-85A63296|1|22.90|2026-06-09T11:14:00Z
OUT-1037|LOC-0537|TXN-20000450|936763201630|BSK-57D66988|1|9.61|2026-06-09T11:22:12Z
OUT-1031|LOC-0531|TXN-20000430|113529096567|BSK-83BCCFA8|1|6.18|2026-06-09T11:24:59Z
OUT-1031|LOC-0531|TXN-20000430|895392644228|BSK-83BCCFA8|2|73.40|2026-06-09T11:24:59Z
OUT-1018|LOC-0518|TXN-20000422|183673657662|BSK-1F4A4706|2|73.48|2026-06-09T11:33:56Z
OUT-1010|LOC-0510|TXN-20000455|482814893250|BSK-943A1AF1|1|38.35|2026-06-09T11:46:14Z
OUT-1010|LOC-0510|TXN-20000455|929378427014|BSK-943A1AF1|1|3.74|2026-06-09T11:46:14Z
OUT-1018|LOC-0518|TXN-20000452|402681177581|BSK-B252456E|1|30.08|2026-06-09T11:53:09Z
OUT-1018|LOC-0518|TXN-20000452|499121655853|BSK-B252456E|2|75.96|2026-06-09T11:53:09Z
OUT-1036|LOC-0536|TXN-20000431|786527858545|BSK-C66EF0CD|1|30.88|2026-06-09T11:58:54Z
OUT-1036|LOC-0536|TXN-20000431|932133480391|BSK-C66EF0CD|2|84.94|2026-06-09T11:58:54Z
OUT-1037|LOC-0537|TXN-20000462|484086211824|BSK-9F688611|3|38.40|2026-06-09T12:21:19Z
OUT-1002|LOC-0502|TXN-20000453|199410137212|BSK-43FE6D09|1|45.34|2026-06-09T12:47:44Z
OUT-1002|LOC-0502|TXN-20000453|241038657198|BSK-43FE6D09|1|5.67|2026-06-09T12:47:44Z
OUT-1002|LOC-0502|TXN-20000453|549651370983|BSK-43FE6D09|1|17.06|2026-06-09T12:47:44Z
OUT-1002|LOC-0502|TXN-20000453|624731781085|BSK-43FE6D09|1|41.96|2026-06-09T12:47:44Z
OUT-1033|LOC-0533|TXN-20000440|018242253580|BSK-38942FE2|1|44.84|2026-06-09T12:48:08Z
OUT-1012|LOC-0512|TXN-20000424|257905072360|BSK-4AE3BA94|1|48.22|2026-06-09T12:56:43Z
OUT-1012|LOC-0512|TXN-20000449|115542622181|BSK-613C9847|1|28.59|2026-06-09T13:09:08Z
OUT-1012|LOC-0512|TXN-20000449|499091334123|BSK-613C9847|1|12.74|2026-06-09T13:09:08Z
OUT-1012|LOC-0512|TXN-20000449|647468723432|BSK-613C9847|1|48.46|2026-06-09T13:09:08Z
OUT-1012|LOC-0512|TXN-20000449|681645352183|BSK-613C9847|1|32.02|2026-06-09T13:09:08Z
OUT-1024|LOC-0524|TXN-20000425|114678669121|BSK-299F3047|1|48.64|2026-06-09T13:14:09Z
OUT-1024|LOC-0524|TXN-20000425|342160733757|BSK-299F3047|1|15.94|2026-06-09T13:14:09Z
OUT-1036|LOC-0536|TXN-20000434|168733950044|BSK-73ACA6E1|2|50.48|2026-06-09T14:24:45Z
OUT-1030|LOC-0530|TXN-20000441|082400842718|BSK-054A778B|1|43.75|2026-06-09T14:27:33Z
OUT-1030|LOC-0530|TXN-20000441|261796405374|BSK-054A778B|1|22.78|2026-06-09T14:27:33Z
OUT-1030|LOC-0530|TXN-20000441|276483503059|BSK-054A778B|-1|-20.65|2026-06-09T14:27:33Z
OUT-1030|LOC-0530|TXN-20000441|943969078447|BSK-054A778B|1|24.65|2026-06-09T14:27:33Z
OUT-1024|LOC-0524|TXN-20000438|387214895135|BSK-3EEA3CF0|1|33.96|2026-06-09T14:57:03Z
OUT-1024|LOC-0524|TXN-20000438|398680002576|BSK-3EEA3CF0|1|26.44|2026-06-09T14:57:03Z
OUT-1024|LOC-0524|TXN-20000438|727790104328|BSK-3EEA3CF0|1|27.88|2026-06-09T14:57:03Z
OUT-1028|LOC-0528|TXN-20000445|517518304693|BSK-378F78DA|1|30.53|2026-06-09T15:16:40Z
OUT-1028|LOC-0528|TXN-20000445|838065787594|BSK-378F78DA|2|51.22|2026-06-09T15:16:40Z
OUT-1030|LOC-0530|TXN-20000460|622683885165|BSK-A6E2E3F4|1|43.22|2026-06-09T15:19:12Z
