outlet_id|location_id|transaction_id|upc_code|channel_basket_id|qty|amount|event_ts
OUT-1029|LOC-0529|TXN-30000767|798079359784|BSK-9E46DDEF|1|8.38|2026-06-17T08:27:46Z
OUT-1040|LOC-0540|TXN-30000732|100623120380|BSK-E90DA574|1|23.33|2026-06-17T09:00:17Z
OUT-1040|LOC-0540|TXN-30000732|738320603853|BSK-E90DA574|2|64.30|2026-06-17T09:00:17Z
OUT-1005|LOC-0505|TXN-30000733|030673830284|BSK-2237D235|2|99.34|2026-06-17T09:08:34Z
OUT-1016|LOC-0516|TXN-30000740|086353654190|BSK-0A551C67|1|19.26|2026-06-17T09:58:34Z
OUT-1016|LOC-0516|TXN-30000740|100330923274|BSK-0A551C67|2|67.58|2026-06-17T09:58:34Z
OUT-1017|LOC-0517|TXN-30000736|134316117241|BSK-41E43181|2|90.52|2026-06-17T10:03:23Z
OUT-1017|LOC-0517|TXN-30000736|477005411993|BSK-41E43181|3|77.52|2026-06-17T10:03:23Z
OUT-1017|LOC-0517|TXN-30000736|800030756225|BSK-41E43181|1|46.62|2026-06-17T10:03:23Z
OUT-1012|LOC-0512|TXN-30000746|167243426612|BSK-CD15191F|2|45.98|2026-06-17T10:26:42Z
OUT-1003|LOC-0503|TXN-30000753|932133480391|BSK-003C6335|1|42.47|2026-06-17T10:46:25Z
OUT-1003|LOC-0503|TXN-30000753|940974993093|BSK-003C6335|1|24.53|2026-06-17T10:46:25Z
OUT-1016|LOC-0516|TXN-30000770|749894134353|BSK-03A2FCDA|2|19.56|2026-06-17T11:07:24Z
OUT-1016|LOC-0516|TXN-30000770|943969078447|BSK-03A2FCDA|1|24.65|2026-06-17T11:07:24Z
OUT-1022|LOC-0522|TXN-30000749|384251354274|BSK-BE959B22|1|41.84|2026-06-17T11:17:14Z
OUT-1025|LOC-0525|TXN-30000734|701065133381|BSK-B3B755CA|2|45.94|2026-06-17T11:22:36Z
OUT-1021|LOC-0521|TXN-30000760|856218501637|BSK-163AF696|1|42.09|2026-06-17T11:29:10Z
OUT-1039|LOC-0539|TXN-30000741|105648149170|BSK-0E40B45C|2|46.58|2026-06-17T12:12:27Z
OUT-1039|LOC-0539|TXN-30000741|499091334123|BSK-0E40B45C|1|12.74|2026-06-17T12:12:27Z
OUT-1039|LOC-0539|TXN-30000741|662961943118|BSK-0E40B45C|1|14.12|2026-06-17T12:12:27Z
OUT-1039|LOC-0539|TXN-30000741|911718227828|BSK-0E40B45C|1|13.98|2026-06-17T12:12:27Z
OUT-1003|LOC-0503|TXN-30000756|566246287334|BSK-45681792|2|31.46|2026-06-17T12:26:50Z
OUT-1005|LOC-0505|TXN-30000773|086353654190|BSK-C4B68B46|1|19.26|2026-06-17T12:48:46Z
OUT-1005|LOC-0505|TXN-30000773|947383473598|BSK-C4B68B46|1|49.23|2026-06-17T12:48:46Z
OUT-1001|LOC-0501|TXN-30000769|599965047736|BSK-76EA21B7|1|18.42|2026-06-17T12:51:15Z
OUT-1027|LOC-0527|TXN-30000743|527722170434|BSK-2A4A3149|2|6.28|2026-06-17T12:54:43Z
OUT-1002|LOC-0502|TXN-30000747|099770088608|BSK-54B2B5AB|2|3.62|2026-06-17T14:08:31Z
OUT-1002|LOC-0502|TXN-30000747|240049915471|BSK-54B2B5AB|2|98.92|2026-06-17T14:08:31Z
OUT-1013|LOC-0513|TXN-30000742|191485807830|BSK-5B732FB9|1|49.49|2026-06-17T14:31:11Z
OUT-1013|LOC-0513|TXN-30000742|395995342830|BSK-5B732FB9|1|21.25|2026-06-17T14:31:11Z
OUT-1013|LOC-0513|TXN-30000742|884969653282|BSK-5B732FB9|1|25.17|2026-06-17T14:31:11Z
OUT-1014|LOC-0514|TXN-30000772|459615865786|BSK-9118DBDF|2|5.50|2026-06-17T14:42:05Z
OUT-1014|LOC-0514|TXN-30000772|896230913070|BSK-9118DBDF|1|16.36|2026-06-17T14:42:05Z
OUT-1014|LOC-0514|TXN-30000772|997376311659|BSK-9118DBDF|1|21.75|2026-06-17T14:42:05Z
OUT-1025|LOC-0525|TXN-30000751|259532787747|BSK-2CD70388|1|25.36|2026-06-17T16:14:31Z
OUT-1025|LOC-0525|TXN-30000751|392614293962|BSK-2CD70388|2|68.32|2026-06-17T16:14:31Z
OUT-1035|LOC-0535|TXN-30000752|464887719064|BSK-ADBB95FC|2|73.96|2026-06-17T16:15:45Z
OUT-1035|LOC-0535|TXN-30000752|680112805986|BSK-ADBB95FC|1|8.25|2026-06-17T16:15:45Z
OUT-1025|LOC-0525|TXN-30000766|783908470075|BSK-61BEDEA3|1|42.51|2026-06-17T16:27:10Z
OUT-1071|LOC-0517|TXN-30000757|466711684579|BSK-E298CB77|1|47.55|2026-06-17T16:54:04Z
OUT-1014|LOC-0514|TXN-30000737|615305152202|BSK-D7D29399|3|45.15|2026-06-17T16:54:14Z
OUT-1014|LOC-0514|TXN-30000737|979688680586|BSK-D7D29399|1|30.09|2026-06-17T16:54:14Z
OUT-1027|LOC-0527|TXN-30000739|106903311905|BSK-781F6259|1|22.87|2026-06-17T16:56:15Z
OUT-1027|LOC-0527|TXN-30000739|617711592122|BSK-781F6259|-1|-14.47|2026-06-17T16:56:15Z
OUT-1016|LOC-0516|TXN-30000735|221418880590|BSK-C34AC9C4|1|7.41|2026-06-17T17:00:17Z
OUT-1016|LOC-0516|TXN-30000735|436110371295|BSK-C34AC9C4|1|12.07|2026-06-17T17:00:17Z
OUT-1016|LOC-0516|TXN-30000735|939828073746|BSK-C34AC9C4|1|41.72|2026-06-17T17:00:17Z
OUT-1027|LOC-0527|TXN-30000755|098358416871|BSK-33A3AE85|1|38.45|2026-06-17T17:04:23Z
OUT-1027|LOC-0527|TXN-30000755|477005411993|BSK-33A3AE85|1|25.84|2026-06-17T17:04:23Z
OUT-1027|LOC-0527|TXN-30000755|851910883982|BSK-33A3AE85|1|8.33|2026-06-17T17:04:23Z
OUT-1032|LOC-0532|TXN-30000745|173936385463|BSK-FB9019DB|1|23.84|2026-06-17T17:31:37Z
OUT-1009|LOC-0509|TXN-30000768|177852892265|BSK-150E0203|1|25.63|2026-06-17T18:21:20Z
OUT-1009|LOC-0509|TXN-30000768|850142940197|BSK-150E0203|3|66.84|2026-06-17T18:21:20Z
OUT-1029|LOC-0529|TXN-30000762|031051834733|BSK-0C5C089A|2|54.82|2026-06-17T18:27:16Z
OUT-1029|LOC-0529|TXN-30000762|691545226750|BSK-0C5C089A|3|28.59|2026-06-17T18:27:16Z
OUT-1029|LOC-0529|TXN-30000762|883552312438|BSK-0C5C089A|1|9.49|2026-06-17T18:27:16Z
OUT-1030|LOC-0530|TXN-30000775|018242253580|BSK-11354E88|1|44.84|2026-06-17T18:45:00Z
OUT-1030|LOC-0530|TXN-30000775|395995342830|BSK-11354E88|1|21.25|2026-06-17T18:45:00Z
OUT-1036|LOC-0536|TXN-30000738|050455623866|BSK-C0E6CC34|1|28.72|2026-06-17T18:47:07Z
OUT-1036|LOC-0536|TXN-30000738|242415415202|BSK-C0E6CC34|1|20.41|2026-06-17T18:47:07Z
OUT-1012|LOC-0512|TXN-30000759|342160733757|BSK-0A835B6D|1|15.94|2026-06-17T18:57:34Z
OUT-1012|LOC-0512|TXN-30000759|622656766187|BSK-0A835B6D|2|15.02|2026-06-17T18:57:34Z
OUT-1012|LOC-0512|TXN-30000759|870831727885|BSK-0A835B6D|1|30.17|2026-06-17T18:57:34Z
